cpc4,isic_rev4_2,probability_weight
"C30B","20",.2822674
"C30B","23",.1022797
"C30B","24",.117552
"C30B","25",.0832331
"C30B","28",.1583457
"C30B","32",.2563221
"C40B","20",.7966036
"C40B","23",.034669
"C40B","26",.0390025
"C40B","43",.1297249
"D01B","13",.3741305
"D01B","16",.0987056
"D01B","25",.2133637
"D01B","28",.2216752
"D01B","32",.092125
"D01C","13",.4668098
"D01C","14",.3132545
"D01C","20",.2199356
"D01D","13",.407324
"D01D","20",.592676
"D01F","13",.3937716
"D01F","20",.6062283
"D01G","13",.9689575
"D01G","28",.0310424
"D01H","13",.6499101
"D01H","28",.3500899
"D02G","13",1
"D02H","13",.8140048
"D02H","28",.1859951
"D02J","13",.9233698
"D02J","20",.0517862
"D02J","23",.0248439
"D03C","13",.3198105
"D03C","15",.537174
"D03C","25",.0477561
"D03C","28",.0952594
"D03D","13",.9718582
"D03D","28",.0281418
"D03J","13",.6663077
"D03J","15",.2796045
"D03J","28",.0540878
"D04B","13",.6725542
"D04B","14",.2714531
"D04B","28",.0559927
"D04C","13",.8348624
"D04C","22",.0400959
"D04C","28",.1250417
"D04D","13",.9692507
"D04D","17",.0307494
"D04G","13",.8566169
"D04G","15",.029731
"D04G","22",.0322459
"D04G","31",.0488456
"D04G","32",.0325606
"D04H","13",1
"D05B","13",.9016063
"D05B","14",.0497353
"D05B","25",.0212205
"D05B","28",.0274378
"D05C","13",.9737732
"D05C","25",.0262269
"D05D","13",.8804796
"D05D","14",.1195204
"D06B","13",1
"D06C","13",.9707393
"D06C","14",.0292607
"D06F","13",.1691796
"D06F","27",.688212
"D06F","31",.1426083
"D06G","13",.7532043
"D06G","14",.1379637
"D06G","32",.1088319
"D06H","13",.9496832
"D06H","14",.0503168
"D06J","13",.9383948
"D06J","14",.0616052
"D06L","13",.9158446
"D06L","20",.0841554
"D06M","13",.8519541
"D06M","20",.1480459
"D06N","13",.8374685
"D06N","14",.0960514
"D06N","20",.0664801
"D06P","13",.9216037
"D06P","20",.0783963
"D06Q","13",.9072478
"D06Q","14",.0503834
"D06Q","20",.0423688
"D07B","13",.1069694
"D07B","20",.0864715
"D07B","22",.6250993
"D07B","23",.0874531
"D07B","25",.0616175
"D07B","28",.0323891
"D10B","13",1
"D21B","16",.1074551
"D21B","17",.8925449
"D21C","17",.9601844
"D21C","20",.0398156
"D21D","17",1
"D21F","17",1
"D21G","17",1
"D21H","17",.9690335
"D21H","20",.0309666
"D21J","17",1
"E01B","23",.1175775
"E01B","24",.0353304
"E01B","28",.0305719
"E01B","30",.754293
"E01B","33",.0622272
"E01C","23",.9322851
"E01C","28",.0340222
"E01C","36",.0336926
"E01D","23",.5249998
"E01D","24",.1540219
"E01D","30",.0303896
"E01D","42",.2905888
"E01F","23",.6144406
"E01F","24",.192107
"E01F","25",.0269621
"E01F","29",.0628525
"E01F","30",.0233877
"E01F","42",.0802501
"E01H","28",.2291496
"E01H","29",.0563773
"E01H","32",.5957189
"E01H","33",.0272813
"E01H","36",.0914729
"E02B","23",.1086636
"E02B","30",.036206
"E02B","36",.8393332
"E02B","50",.0157972
"E02C","23",.0674449
"E02C","28",.0347764
"E02C","30",.5306232
"E02C","36",.3671555
"E02D","23",.4825801
"E02D","36",.0636042
"E02D","43",.4538157
"E02F","23",.0664196
"E02F","28",.2276756
"E02F","43",.7059048
"E03B","36",1
"E03C","35",.0290661
"E03C","36",.9709339
"E03D","36",1
"E03F","23",.0635336
"E03F","36",.7096418
"E03F","37",.1880592
"E03F","43",.0387654
"E04B","16",.0574413
"E04B","23",.7929718
"E04B","24",.0577022
"E04B","41",.0678489
"E04B","55",.0240359
"E04C","16",.1106057
"E04C","23",.7715248
"E04C","24",.1178694
"E04D","16",.071602
"E04D","20",.0506959
"E04D","23",.4107201
"E04D","24",.0384584
"E04D","25",.0392367
"E04D","36",.389287
"E04F","16",.1527459
"E04F","20",.0544309
"E04F","23",.7004608
"E04F","24",.026873
"E04F","25",.0273559
"E04F","41",.0381334
"E04G","23",.6385329
"E04G","24",.0376193
"E04G","43",.3238479
"E04H","23",.146508
"E04H","24",.0313435
"E04H","32",.3216488
"E04H","36",.1225605
"E04H","55",.1336647
"E04H","81",.2442745
"E05B","25",.0706339
"E05B","27",.0887537
"E05B","28",.0657836
"E05B","29",.5701983
"E05B","32",.0445516
"E05B","55",.0544189
"E05B","56",.10566
"E05C","23",.0385341
"E05C","24",.0514634
"E05C","25",.1076159
"E05C","27",.0764314
"E05C","28",.174961
"E05C","29",.3232943
"E05C","32",.0593055
"E05C","55",.125899
"E05C","56",.0424954
"E05D","23",.1253035
"E05D","24",.0267773
"E05D","25",.0384288
"E05D","27",.0277699
"E05D","28",.07929
"E05D","29",.5514929
"E05D","55",.1071229
"E05D","56",.0438146
"E05F","23",.0570462
"E05F","26",.0259049
"E05F","27",.2190631
"E05F","28",.3103554
"E05F","29",.3876303
"E05G","23",.125652
"E05G","24",.1380268
"E05G","55",.2899368
"E05G","80",.4463843
"E05Y","23",.0701853
"E05Y","27",.1408146
"E05Y","28",.2536451
"E05Y","29",.445581
"E05Y","55",.0262309
"E05Y","56",.0635431
"E06B","16",.1549438
"E06B","22",.3015723
"E06B","23",.4544181
"E06B","24",.0247699
"E06B","25",.0342981
"E06B","28",.0299978
"E06C","20",.0942713
"E06C","23",.140374
"E06C","24",.1669915
"E06C","25",.0641411
"E06C","28",.1216842
"E06C","32",.0761538
"E06C","43",.2834862
"E06C","55",.0528978
"E21B","09",.6327898
"E21B","23",.0391875
"E21B","28",.1747331
"E21B","35",.0639846
"E21B","36",.089305
"E21C","08",.0495843
"E21C","28",.7673182
"E21C","36",.0842053
"E21C","43",.0988921
"E21D","23",.3648939
"E21D","24",.0731582
"E21D","28",.1734334
"E21D","42",.1348186
"E21D","43",.253696
"E21F","23",.0758505
"E21F","24",.0265271
"E21F","28",.5478321
"E21F","36",.2423944
"E21F","43",.0432123
"E21F","49",.0641836
"F01B","28",1
"F01C","28",1
"F01D","28",.8382849
"F01D","35",.161715
"F01K","28",.1182488
"F01K","35",.8489773
"F01K","36",.0327738
"F01L","28",1
"F01M","28",1
"F01N","20",.0780583
"F01N","23",.0708259
"F01N","24",.0433764
"F01N","25",.0369589
"F01N","26",.0321681
"F01N","28",.4495092
"F01N","29",.215464
"F01N","30",.0325196
"F01N","36",.0411196
"F01P","28",.4073882
"F01P","29",.1975902
"F01P","36",.3950216
"F02B","19",.0304802
"F02B","28",.9695198
"F02C","28",.7845553
"F02C","30",.0792529
"F02C","35",.1361917
"F02D","19",.038958
"F02D","26",.075449
"F02D","28",.8461323
"F02D","29",.0394607
"F02F","24",.0244724
"F02F","28",.9314196
"F02F","36",.044108
"F02G","28",.8956584
"F02G","35",.0791288
"F02G","36",.0252128
"F02K","28",.3637707
"F02K","30",.5681632
"F02K","74",.068066
"F02M","19",.053887
"F02M","28",.946113
"F02N","26",.0338183
"F02N","27",.1482721
"F02N","28",.6904884
"F02N","29",.1274212
"F02P","19",.0216257
"F02P","26",.0512183
"F02P","27",.0792822
"F02P","28",.8110069
"F02P","29",.036867
"F03B","27",.0236189
"F03B","28",.3254561
"F03B","36",.650925
"F03C","28",1
"F03D","27",.0587995
"F03D","28",.9412006
"F03G","27",.0429578
"F03G","28",.4338216
"F03G","35",.3746893
"F03G","36",.1485313
"F03H","27",.0342427
"F03H","30",.9657574
"F04B","09",.1116221
"F04B","28",.8883779
"F04C","27",.040828
"F04C","28",.959172
"F04D","23",.0268069
"F04D","27",.1903624
"F04D","28",.6083305
"F04D","33",.0235943
"F04D","36",.1509059
"F04F","09",.0513238
"F04F","20",.0823627
"F04F","28",.1227543
"F04F","33",.0301828
"F04F","35",.2079606
"F04F","36",.4467962
"F04F","37",.0586194
"F05B","27",.0427808
"F05B","28",.8666602
"F05B","36",.0905591
"F05C","15",.0403367
"F05C","28",.9596633
"F05D","28",.8660477
"F05D","30",.0406183
"F05D","35",.0933339
"F15B","28",1
"F15C","20",.1525261
"F15C","22",.0219592
"F15C","23",.0557932
"F15C","26",.155658
"F15C","27",.0502504
"F15C","28",.3757488
"F15C","36",.1880644
"F15D","17",.0360686
"F15D","20",.0507335
"F15D","22",.044136
"F15D","23",.0394099
"F15D","24",.0325584
"F15D","26",.0339588
"F15D","28",.087797
"F15D","30",.1386768
"F15D","35",.0959419
"F15D","36",.4407191
"F16B","16",.0232555
"F16B","20",.0309733
"F16B","22",.120082
"F16B","23",.1479047
"F16B","24",.0887977
"F16B","25",.1339455
"F16B","29",.0540167
"F16B","30",.0255234
"F16B","31",.3755014
"F16C","22",.0256428
"F16C","23",.0244033
"F16C","24",.2003601
"F16C","28",.7169914
"F16C","29",.0326023
"F16D","15",.0757524
"F16D","28",.8170831
"F16D","29",.1071645
"F16F","22",.073971
"F16F","28",.7704071
"F16F","29",.134155
"F16F","30",.0214669
"F16G","13",.2041762
"F16G","22",.4793334
"F16G","24",.056694
"F16G","28",.2597964
"F16H","28",.956152
"F16H","29",.043848
"F16J","22",.0419063
"F16J","24",.03904
"F16J","25",.0690834
"F16J","28",.8285504
"F16J","32",.0214199
"F16K","22",.0475128
"F16K","23",.0316923
"F16K","28",.49067
"F16K","33",.0567474
"F16K","35",.0679822
"F16K","36",.3053954
"F16L","20",.0284041
"F16L","22",.7587835
"F16L","23",.0476988
"F16L","24",.0591192
"F16L","25",.0269228
"F16L","28",.031515
"F16L","36",.0475565
"F16M","26",.7676835
"F16M","28",.0707006
"F16M","31",.1160075
"F16M","32",.0456084
"F16N","28",.9377998
"F16N","29",.0298707
"F16N","30",.0323294
"F16P","13",.0759536
"F16P","25",.0577017
"F16P","26",.2593939
"F16P","27",.0828383
"F16P","28",.4753264
"F16P","32",.0487861
"F16S","16",.5341434
"F16S","22",.2960919
"F16S","31",.1697647
"F16T","35",1
"F17B","13",.911648
"F17B","28",.0545389
"F17B","36",.0338132
"F17C","19",.140006
"F17C","20",.0352276
"F17C","22",.02179
"F17C","23",.0286208
"F17C","24",.0412914
"F17C","28",.0522584
"F17C","35",.6587393
"F17C","36",.0220666
"F17D","20",.0425304
"F17D","35",.0835663
"F17D","36",.1797591
"F17D","49",.6941442
"F21H","23",.2150859
"F21H","27",.0906927
"F21H","32",.6942214
"F21K","20",.1015929
"F21K","23",.2152216
"F21K","25",.0356658
"F21K","26",.2934254
"F21K","27",.3115832
"F21K","32",.0425111
"F21L","27",1
"F21S","23",.0646397
"F21S","26",.4758482
"F21S","27",.2271435
"F21S","29",.1391904
"F21S","32",.0327096
"F21S","56",.0604686
"F21V","23",.0559304
"F21V","26",.1648318
"F21V","27",.7255166
"F21V","32",.0537213
"F21W","23",.0607201
"F21W","26",.2914431
"F21W","27",.5153503
"F21W","32",.1043172
"F21W","56",.0281693
"F21Y","23",.0366987
"F21Y","26",.2857872
"F21Y","27",.6389744
"F21Y","32",.0385398
"F22B","25",.0859063
"F22B","35",.8410075
"F22B","36",.0730861
"F22D","25",.0276127
"F22D","35",.7998884
"F22D","36",.1724989
"F22G","35",.9639789
"F22G","36",.0360211
"F23B","16",.10905
"F23B","19",.0423223
"F23B","23",.0309417
"F23B","28",.5481343
"F23B","35",.1561108
"F23B","36",.1134408
"F23C","28",.5363227
"F23C","35",.4175023
"F23C","36",.046175
"F23D","19",.0977862
"F23D","23",.1422323
"F23D","24",.0274238
"F23D","25",.0206148
"F23D","28",.234179
"F23D","35",.4394399
"F23D","36",.0383239
"F23G","19",.0340046
"F23G","20",.0268247
"F23G","23",.0287722
"F23G","28",.3802355
"F23G","35",.3250334
"F23G","36",.1049515
"F23G","38",.1001782
"F23H","23",.0508137
"F23H","24",.1597406
"F23H","28",.4743333
"F23H","35",.064091
"F23H","36",.186747
"F23H","74",.0642744
"F23J","20",.0803722
"F23J","23",.0362962
"F23J","24",.036228
"F23J","28",.2672682
"F23J","35",.2798143
"F23J","36",.300021
"F23K","16",.0537949
"F23K","19",.0480158
"F23K","28",.382388
"F23K","35",.2720382
"F23K","36",.0848122
"F23K","49",.1589509
"F23L","23",.0249116
"F23L","28",.4886361
"F23L","35",.3352774
"F23L","36",.1511749
"F23M","23",.1475574
"F23M","24",.0370853
"F23M","28",.4110138
"F23M","35",.1801794
"F23M","36",.224164
"F23N","26",.1139217
"F23N","28",.3015089
"F23N","35",.3889373
"F23N","36",.195632
"F23Q","12",.6562656
"F23Q","19",.025899
"F23Q","23",.0749677
"F23Q","32",.2428677
"F23R","28",.955046
"F23R","35",.044954
"F24B","16",.3330677
"F24B","23",.1292082
"F24B","24",.0429753
"F24B","27",.3546437
"F24B","28",.0436568
"F24B","35",.0499052
"F24B","36",.0465432
"F24C","23",.1716677
"F24C","27",.6833202
"F24C","35",.1175914
"F24C","36",.0274207
"F24D","35",.6029012
"F24D","36",.3970987
"F24F","23",.0254698
"F24F","27",.0251335
"F24F","28",.0898345
"F24F","35",.2138795
"F24F","36",.5156677
"F24F","55",.130015
"F24H","27",.102549
"F24H","35",.3371016
"F24H","36",.5603493
"F24J","22",.0557007
"F24J","23",.2506225
"F24J","24",.0316768
"F24J","25",.0258848
"F24J","27",.0430453
"F24J","28",.0735612
"F24J","35",.1575752
"F24J","36",.3619334
"F25B","27",.3608126
"F25B","28",.2270746
"F25B","35",.171293
"F25B","36",.1978808
"F25B","55",.042939
"F25C","01",.0518813
"F25C","27",.2325804
"F25C","36",.7155383
"F25D","11",.1081047
"F25D","27",.8110614
"F25D","35",.0386537
"F25D","36",.0421802
"F25J","06",.0285516
"F25J","19",.1777438
"F25J","20",.0383731
"F25J","28",.1163604
"F25J","35",.6389711
"F26B","10",.0337112
"F26B","13",.1492599
"F26B","16",.1056867
"F26B","17",.0825922
"F26B","20",.0269435
"F26B","23",.0327025
"F26B","28",.156648
"F26B","31",.0215316
"F26B","35",.2113933
"F26B","36",.179531
"F27B","23",.1075158
"F27B","24",.2006362
"F27B","28",.691848
"F27D","23",.1214244
"F27D","24",.2661742
"F27D","25",.0237013
"F27D","28",.5887001
"F27M","19",.0547535
"F27M","23",.0971338
"F27M","24",.3293493
"F27M","25",.0523044
"F27M","28",.4664589
"F28B","28",.0286584
"F28B","35",.8822146
"F28B","36",.089127
"F28C","28",.0684651
"F28C","35",.2868245
"F28C","36",.6447105
"F28D","23",.0246349
"F28D","25",.0280147
"F28D","28",.3439809
"F28D","35",.3146193
"F28D","36",.2887501
"F28F","20",.0225349
"F28F","22",.089933
"F28F","23",.045633
"F28F","24",.0734665
"F28F","25",.0718594
"F28F","28",.3405507
"F28F","29",.0605406
"F28F","35",.1061403
"F28F","36",.1893416
"F28G","25",.0469168
"F28G","28",.0833678
"F28G","35",.5911589
"F28G","36",.2785565
"F41A","25",1
"F41B","20",.0401459
"F41B","25",.2972755
"F41B","28",.2022036
"F41B","32",.460375
"F41C","25",1
"F41F","23",.039606
"F41F","25",.7104861
"F41F","28",.0354862
"F41F","30",.1928297
"F41F","74",.021592
"F41G","25",.8094094
"F41G","26",.1364225
"F41G","30",.054168
"F41H","13",.2202518
"F41H","14",.0476945
"F41H","20",.1100741
"F41H","22",.0210056
"F41H","23",.1334955
"F41H","25",.1671287
"F41H","30",.3003498
"F41J","13",.0316998
"F41J","16",.0336161
"F41J","20",.0256981
"F41J","22",.1490349
"F41J","23",.1592962
"F41J","25",.3100929
"F41J","26",.1252933
"F41J","30",.114687
"F41J","32",.0505817
"F42B","20",.4103139
"F42B","22",.0265126
"F42B","25",.5631735
"F42C","20",.7953706
"F42C","25",.1810747
"F42C","74",.0235546
"F42D","20",.9759589
"F42D","43",.0240411
"G01B","23",.0305548
"G01B","26",.8333023
"G01B","28",.0801592
"G01B","74",.0559837
"G01C","26",.5747185
"G01C","29",.0258771
"G01C","30",.363638
"G01C","59",.0357663
"G01D","23",.0292922
"G01D","26",.6920346
"G01D","27",.0754735
"G01D","28",.1422086
"G01D","29",.0325719
"G01D","74",.0284193
"G01F","22",.0436452
"G01F","23",.0518312
"G01F","26",.3897237
"G01F","27",.0336373
"G01F","28",.2418991
"G01F","36",.2392635
"G01G","10",.03718
"G01G","23",.0592726
"G01G","25",.0440884
"G01G","26",.2937934
"G01G","27",.0257568
"G01G","28",.4077767
"G01G","29",.0744185
"G01G","30",.0577134
"G01H","02",.1043221
"G01H","23",.0233416
"G01H","26",.7086032
"G01H","28",.0921675
"G01H","30",.0489105
"G01H","33",.022655
"G01J","26",1
"G01K","20",.0331522
"G01K","23",.1340768
"G01K","24",.0838465
"G01K","25",.0237958
"G01K","26",.6147464
"G01K","27",.0502646
"G01K","28",.0249831
"G01K","36",.0351347
"G01L","20",.0359219
"G01L","22",.0207766
"G01L","23",.30832
"G01L","24",.0461776
"G01L","25",.0441188
"G01L","26",.1998238
"G01L","27",.0250418
"G01L","28",.2456007
"G01L","29",.0396785
"G01L","30",.0345402
"G01M","26",.264063
"G01M","28",.3147311
"G01M","29",.1241746
"G01M","30",.0396235
"G01M","36",.0406765
"G01M","71",.2167312
"G01N","10",.0574922
"G01N","20",.2292173
"G01N","21",.0614544
"G01N","23",.0912855
"G01N","24",.0513931
"G01N","26",.343435
"G01N","28",.0354863
"G01N","36",.1001967
"G01N","71",.0300396
"G01P","23",.0501176
"G01P","26",.2673148
"G01P","27",.0292537
"G01P","28",.1253803
"G01P","29",.0917879
"G01P","30",.3945327
"G01P","74",.041613
"G01Q","26",.9766122
"G01Q","74",.0233878
"G01R","26",.6191388
"G01R","27",.3369499
"G01R","59",.0439113
"G01S","26",.5877292
"G01S","30",.1144643
"G01S","59",.2978066
"G01T","02",.1065177
"G01T","20",.0614719
"G01T","21",.0256812
"G01T","23",.0703156
"G01T","26",.7097378
"G01T","59",.0262757
"G01V","02",1
"G01W","26",.3292842
"G01W","30",.3314801
"G01W","36",.1510195
"G01W","59",.086924
"G01W","73",.0392918
"G01W","74",.0620004
"G02B","23",.042084
"G02B","26",.957916
"G02C","26",1
"G02F","20",.3654892
"G02F","23",.3901363
"G02F","25",.050814
"G02F","26",.1636376
"G02F","59",.0299228
"G03B","26",1
"G03C","18",.0478288
"G03C","20",.9521712
"G03D","18",.0263517
"G03D","20",.0379294
"G03D","28",.0286945
"G03D","74",.9070244
"G03F","18",.5699197
"G03F","20",.3886288
"G03F","26",.0414515
"G03G","18",.0460183
"G03G","20",.5177991
"G03G","23",.046801
"G03G","26",.0649873
"G03G","28",.2085277
"G03G","32",.1158666
"G03H","20",.2075219
"G03H","23",.0562533
"G03H","26",.5439711
"G03H","59",.1204941
"G03H","72",.0717597
"G04B","26",.8463273
"G04B","28",.092049
"G04B","32",.0616237
"G04C","26",.7221809
"G04C","27",.2317403
"G04C","28",.0460788
"G04D","26",.9752671
"G04D","32",.0247329
"G04F","26",.90711
"G04F","32",.09289
"G04G","26",.8502277
"G04G","27",.0365471
"G04G","32",.0206297
"G04G","59",.0925955
"G04R","26",.4938127
"G04R","59",.4692316
"G04R","60",.0369556
"G05B","26",.7778102
"G05B","28",.1881935
"G05B","33",.0339963
"G05D","26",.1447297
"G05D","27",.0292173
"G05D","28",.0751219
"G05D","30",.56642
"G05D","35",.0711517
"G05D","36",.1133594
"G05F","26",.3396595
"G05F","27",.625587
"G05F","90",.0347535
"G05G","26",.1074798
"G05G","28",.1851054
"G05G","29",.4254439
"G05G","30",.0321047
"G05G","32",.0834968
"G05G","56",.062831
"G05G","74",.0803348
"G05G","85",.0232036
"G06C","26",.1226686
"G06C","28",.6176635
"G06C","56",.0272097
"G06C","69",.0777217
"G06C","86",.129278
"G06C","92",.0254585
"G06D","86",1
"G06E","01",.0231669
"G06E","26",.7220174
"G06E","59",.1438381
"G06E","63",.040166
"G06E","71",.0382613
"G06E","74",.0325504
"G06F","26",.8145429
"G06F","62",.0140795
"G06F","74",.1049376
"G06F","84",.06644
"G06G","02",.0679142
"G06G","26",.4682727
"G06G","28",.221713
"G06G","30",.0474918
"G06G","56",.0451484
"G06G","59",.0478961
"G06G","74",.1015638
"G06J","26",.8504512
"G06J","59",.0215408
"G06J","71",.128008
"G06K","26",.6388083
"G06K","59",.3611917
"G06M","01",.1480998
"G06M","21",.0777864
"G06M","26",.2004578
"G06M","28",.3325051
"G06M","32",.0351171
"G06M","56",.1107498
"G06M","74",.0639382
"G06M","92",.0313457
"G06N","26",.6759959
"G06N","32",.0602558
"G06N","74",.0369552
"G06N","85",.2267931
"G06Q","26",.0772556
"G06Q","46",.5342066
"G06Q","52",.0019248
"G06Q","63",.0232536
"G06Q","64",.0412544
"G06Q","65",.0679129
"G06Q","66",.1635123
"G06Q","69",.0856901
"G06Q","78",.0049896
"G06T","26",.5278353
"G06T","58",.0117245
"G06T","59",.4321297
"G06T","74",.0283106
"G07B","53",.4821587
"G07B","69",.5178413
"G07C","26",.3968929
"G07C","29",.1634618
"G07C","59",.1313559
"G07C","68",.0037981
"G07C","73",.089654
"G07C","80",.0454233
"G07C","92",.169414
"G07D","17",.1646609
"G07D","32",.8353391
"G07F","32",.0582399
"G07F","92",.9417601
"G07G","17",.2722091
"G07G","26",.1512452
"G07G","28",.1056916
"G07G","32",.0283354
"G07G","46",.0449374
"G07G","59",.0679411
"G07G","69",.300457
"G07G","92",.0291831
"G08B","26",.3731725
"G08B","27",.0634574
"G08B","59",.3605911
"G08B","73",.04616
"G08B","80",.1323141
"G08B","84",.0243048
"G08C","26",.8138467
"G08C","27",.020919
"G08C","59",.1652343
"G08G","26",.2023675
"G08G","29",.0518412
"G08G","30",.5344085
"G08G","59",.162661
"G08G","79",.015768
"G08G","84",.0329539
"G09B","17",.0427584
"G09B","26",.3826686
"G09B","30",.0674441
"G09B","32",.2846219
"G09B","59",.1557509
"G09B","74",.0444236
"G09B","86",.0223326
"G09C","17",.1091478
"G09C","26",.7815588
"G09C","33",.0609219
"G09C","59",.0256332
"G09C","84",.0227382
"G09D","17",.9323096
"G09D","26",.0676905
"G09F","13",.0980583
"G09F","17",.3411179
"G09F","20",.3281833
"G09F","26",.0941997
"G09F","27",.0530694
"G09F","32",.0546029
"G09F","59",.0300634
"G09F","70",.0007051
"G09G","26",.174869
"G09G","59",.825131
"G10B","16",.0846216
"G10B","27",.0308666
"G10B","32",.8845118
"G10C","32",1
"G10D","16",.023329
"G10D","32",.976671
"G10F","28",.0210353
"G10F","32",.9388908
"G10F","90",.0400739
"G10G","32",1
"G10H","26",.0532327
"G10H","32",.9467672
"G10K","22",.0408734
"G10K","26",.8182214
"G10K","27",.0461753
"G10K","32",.0734442
"G10K","90",.0212859
"G10L","26",1
"G11B","26",.8061943
"G11B","59",.1938057
"G11C","26",1
"G12B","22",.0467135
"G12B","23",.1331819
"G12B","26",.4840793
"G12B","27",.033016
"G12B","28",.1552123
"G12B","29",.0565592
"G12B","30",.0399147
"G12B","74",.0513232
"G21B","13",.373842
"G21B","20",.0781592
"G21B","23",.0781197
"G21B","24",.1515384
"G21B","26",.0374071
"G21B","27",.0696137
"G21B","28",.0281633
"G21B","35",.0297666
"G21B","36",.1533901
"G21C","23",.0398853
"G21C","24",.0666642
"G21C","33",.0630439
"G21C","35",.2149314
"G21C","36",.6154752
"G21D","28",.0412254
"G21D","33",.0344222
"G21D","35",.7555685
"G21D","36",.1687839
"G21F","20",.1786176
"G21F","23",.3150339
"G21F","24",.2400188
"G21F","35",.0292602
"G21F","36",.2370694
"G21G","20",.361159
"G21G","23",.0525207
"G21G","24",.1481612
"G21G","36",.4381591
"G21H","20",.0828201
"G21H","23",.096923
"G21H","27",.7991665
"G21H","32",.0210905
"G21J","20",.9039162
"G21J","23",.0315026
"G21J","27",.0282502
"G21J","35",.036331
"G21K","20",.2165101
"G21K","23",.105839
"G21K","26",.5350235
"G21K","27",.0456233
"G21K","28",.0378746
"G21K","74",.0591296
"G21Y","23",.0292732
"G21Y","24",.1011767
"G21Y","33",.0396402
"G21Y","35",.1515328
"G21Y","36",.6783772
"H01B","20",.6515567
"H01B","23",.1477048
"H01B","25",.0548531
"H01B","26",.0265107
"H01B","27",.1193747
"H01C","20",.0978717
"H01C","23",.7839856
"H01C","25",.0966292
"H01C","26",.0215135
"H01F","23",.0316613
"H01F","25",.030317
"H01F","27",.9380217
"H01G","20",.1966158
"H01G","23",.6986216
"H01G","25",.1047627
"H01H","23",.0294401
"H01H","25",.0330532
"H01H","26",.1463793
"H01H","27",.4900087
"H01H","28",.0294303
"H01H","32",.2512735
"H01H","74",.020415
"H01J","20",.0323782
"H01J","23",.4598595
"H01J","25",.0664993
"H01J","26",.441263
"H01K","23",.7737916
"H01K","25",.0269628
"H01K","27",.1992456
"H01L","20",.0885388
"H01L","23",.0429843
"H01L","25",.1183826
"H01L","43",.7500943
"H01M","20",.0325018
"H01M","27",.9674982
"H01P","23",.2766898
"H01P","25",.0696489
"H01P","26",.2730434
"H01P","27",.0415236
"H01P","59",.3390943
"H01Q","26",.8886675
"H01Q","59",.1113325
"H01R","25",.1483003
"H01R","26",.4102142
"H01R","27",.3799336
"H01R","32",.0615519
"H01S","01",.3555836
"H01S","20",.0423593
"H01S","23",.2608801
"H01S","25",.0372603
"H01S","26",.2758996
"H01S","43",.028017
"H01T","23",.464727
"H01T","25",.3778262
"H01T","26",.0247758
"H01T","27",.0345044
"H01T","28",.0704875
"H01T","32",.0276791
"H02B","26",.0220185
"H02B","27",.9779814
"H02G","20",.040236
"H02G","23",.1483957
"H02G","24",.0709937
"H02G","25",.1308583
"H02G","26",.07757
"H02G","27",.4317207
"H02G","28",.032895
"H02G","30",.0303432
"H02G","36",.0369874
"H02H","26",.1187464
"H02H","27",.8812535
"H02J","26",.0208522
"H02J","27",.9791478
"H02K","24",.2608357
"H02K","26",.035966
"H02K","27",.4923677
"H02K","28",.1356483
"H02K","32",.0751823
"H02M","26",.0831486
"H02M","27",.9168514
"H02N","20",.0517573
"H02N","23",.2086068
"H02N","24",.0215885
"H02N","26",.3448854
"H02N","27",.1709052
"H02N","28",.0467298
"H02N","74",.1555269
"H02P","26",.3152931
"H02P","27",.6394287
"H02P","28",.0452782
"H02S","23",.2021186
"H02S","24",.027035
"H02S","26",.0771011
"H02S","27",.5966293
"H02S","35",.0359646
"H02S","36",.0611514
"H03B","23",.025284
"H03B","26",.5275915
"H03B","27",.0643981
"H03B","59",.3340867
"H03B","74",.0486397
"H03C","26",.1441828
"H03C","59",.7786835
"H03C","60",.0227059
"H03C","74",.0544278
"H03D","26",.2009865
"H03D","59",.739849
"H03D","74",.0591645
"H03F","26",.1463885
"H03F","27",.112985
"H03F","59",.7406266
"H03G","26",.2931098
"H03G","59",.7068902
"H03H","23",.1288804
"H03H","25",.0661258
"H03H","26",.4484894
"H03H","27",.078915
"H03H","59",.2775894
"H03J","26",.3643748
"H03J","59",.5787541
"H03J","60",.0568711
"H03K","26",.9505312
"H03K","27",.0494688
"H03L","26",.9728514
"H03L","59",.0271486
"H03M","26",.8616059
"H03M","59",.138394
"H04B","26",.3762779
"H04B","59",.6237221
"H04H","26",.1069006
"H04H","59",.4061624
"H04H","60",.4600436
"H04H","63",.0268934
"H04J","26",.769847
"H04J","59",.230153
"H04K","26",.2869705
"H04K","59",.7130295
"H04L","26",.5772971
"H04L","59",.2233047
"H04L","61",.0383695
"H04L","63",.034486
"H04L","74",.0347944
"H04L","82",.0617727
"H04L","84",.0299755
"H04M","26",.698869
"H04M","59",.0430755
"H04M","82",.2580554
"H04N","26",.2411756
"H04N","59",.7588244
"H04Q","26",.8091316
"H04Q","59",.0510722
"H04Q","74",.036637
"H04Q","82",.1031592
"H04R","26",1
"H04S","26",.9098169
"H04S","59",.0901832
"H04T","59",.1435501
"H04T","61",.85645
"H04W","26",.067937
"H04W","59",.7318383
"H04W","61",.2002248
"H05B","23",.1338316
"H05B","26",.0880659
"H05B","27",.7781025
"H05C","25",.052994
"H05C","26",.1915348
"H05C","27",.7554712
"H05F","22",.1588727
"H05F","23",.1113157
