country,industry,year,VALU,GFCF,pair_id,AIPI,AIPI_bartik,broadband,gdppc_raw,renew,rd,trade,ln_gdppc,HighRenewable,co2_kt,ln_co2int,capform,AIPI_x_HR
POL,D_E,2015,71646,43767,POL_D_E,0.3986121222467272,1.2386117145015951,18.9867934497166,12637.522032440616,11.9,0.99807,92.25542727419422,9.444425606744863,0,158015.11192339243,7.6987086267408635,0.610878485888954,0
POL,D_E,2016,72325,29947,POL_D_E,0.16268477179382446,1.5188287571375851,19.1513139299534,13026.185898871834,11.3,0.9616,96.8659028060623,9.474716910374989,0,157737.2096991885,7.687515846692731,0.41406152782578637,0
POL,D_E,2017,72064,27797,POL_D_E,0.24689721624787656,1.7728262136993813,19.9531726069815,13695.645284872391,11.1,1.03055,100.5658952462796,9.524833198869176,0,159275.254981073,7.700834534791957,0.38572657637655416,0
POL,D_E,2018,74987,31982,POL_D_E,0.23816889287655918,2.0564883730474732,20.5313862679212,14551.085027708908,15.1,1.19426,102.4424621680053,9.585420842170386,0,157344.426064859,7.648877712884755,0.4265005934361956,0
POL,D_E,2019,78871,37079,POL_D_E,0.3627872840388475,2.1887844879250777,20.5043205670712,15221.309062445382,15.6,1.3088,101.58103381737295,9.630451637076176,1,145216.1103352651,7.5181647215185485,0.47012209810957134,0.3627872840388475
POL,D_E,2020,93236,34475,POL_D_E,0.5164360992745125,2.2280924119829058,21.9255858346119,15090.22284401132,16.1,1.37128,99.2590912303436,9.621802319314307,1,133735.2160161198,7.268483210985529,0.36976060749066886,0.5164360992745125
POL,D_E,2021,98693,35279,POL_D_E,0.8397337327705445,2.220786362974826,22.8165643900514,16368.6239689025,15.2,1.41558,110.87428302194462,9.70312160873207,1,155692.83035508858,7.363626287007574,0.3574620287153091,0.8397337327705445
POL,D_E,2022,122126,39361,POL_D_E,0.5563794988400779,2.0561974782809362,23.8373449056172,17303.644943229963,15.2,1.44162,123.02133286034471,9.758672448653886,1,150616.3935018995,7.117438144356935,0.32229828210209127,0.5563794988400779
POL,H,2010,76460,43995,POL_H,0,0.0025366513447352746,15.378511671936,10808.39756742376,9.5,0.72252,82.22585232199216,9.288078663514181,0,47118.29890168534,6.423648987998173,0.5753989013863458,0
POL,H,2011,79036,54395,POL_H,7.276725020567592e-5,0.003042968795684815,18.2475205937044,11370.313427172998,10.4,0.74726,86.9236892837618,9.33876115251882,0,47724.29431228104,6.403292417071014,0.6882306796902677,0
POL,H,2012,89849,50735,POL_H,1.4552920572392686e-4,0.0036277626834825215,18.0079998184474,11542.235336801396,10.9,0.88476,88.82990330665832,9.353768224666355,0,45874.68329987866,6.235538198281075,0.5646696123496088,0
POL,H,2013,92483,42902,POL_H,3.0316436695145606e-4,0.0042788099661491465,18.3773931656078,11628.22868095249,11.4,0.8807,90.41750724156292,9.361190927889968,0,43178.486116626744,6.146072799781897,0.46389066098634346,0
POL,H,2014,98825,44436,POL_H,4.001543654963748e-4,0.004965832391814546,18.904567196757,12093.162278739426,11.6,0.9454,92.03401971131778,9.400395470924497,0,43791.38804104081,6.093841847781968,0.4496433088793321,0
POL,H,2015,106649,50907,POL_H,0.0012096716660718967,0.006038792264527383,18.9867934497166,12637.522032440616,11.9,0.99807,92.25542727419422,9.444425606744863,0,46654.31033176669,6.080977530849961,0.47733218314283304,0
POL,H,2016,109823,43741,POL_H,4.365240963293319e-4,0.008776698488817108,19.1513139299534,13026.185898871834,11.3,0.9616,96.8659028060623,9.474716910374989,0,53259.98367370657,6.18407057392225,0.3982863334638464,0
POL,H,2017,122007,44574,POL_H,6.918823546644605e-4,0.01200673520668745,19.9531726069815,13695.645284872391,11.1,1.03055,100.5658952462796,9.524833198869176,0,61543.70628257753,6.223424452512353,0.3653396936241363,0
POL,H,2018,139465,60462,POL_H,6.644085248454191e-4,0.01671104521011034,20.5313862679212,14551.085027708908,15.1,1.19426,102.4424621680053,9.585420842170386,0,63322.882470524884,6.118188361510585,0.43352812533610585,0
POL,H,2019,146511,62306,POL_H,0.0010802530546495616,0.019395297109403166,20.5043205670712,15221.309062445382,15.6,1.3088,101.58103381737295,9.630451637076176,1,64293.32958993417,6.084110655000596,0.4252649971674482,0.0010802530546495616
POL,H,2020,140302,61441,POL_H,0.001669409890186003,0.020262178978921144,21.9255858346119,15090.22284401132,16.1,1.37128,99.2590912303436,9.621802319314307,1,61383.70523139169,6.0811024496286485,0.43791963051132554,0.001669409890186003
POL,H,2021,144422,66456,POL_H,0.0032465272530931375,0.020098523018304355,22.8165643900514,16368.6239689025,15.2,1.41558,110.87428302194462,9.70312160873207,1,64263.113167997326,6.098001508508085,0.46015150046391823,0.0032465272530931375
POL,H,2022,180265,75354,POL_H,0.0018379184552322584,0.016705518219517847,23.8373449056172,17303.644943229963,15.2,1.44162,123.02133286034471,9.758672448653886,1,69284.55373582711,5.9515492800636896,0.4180179180650709,0.0018379184552322584
PRT,C,2010,20837.124,4496.126,PRT_C,0,3.5516999241600375,20.1035764454099,19698.68367913974,27.8,1.53317,67.68924019279825,9.888307094175858,1,12139.375063442449,6.36747338228958,0.21577478734589287,0
PRT,C,2011,19974.695,4362.958,PRT_C,0,3.7301236612563913,21.2468026111835,19389.639589616218,27.2,1.45558,73.00757567005311,9.872494160627962,1,10587.16272144706,6.2729312597056825,0.21842426129660553,0
PRT,C,2012,19171.822,3800.714,PRT_C,0,3.902977341791512,22.7408340982484,18679.76267895936,25.5,1.37661,75.9411067187813,9.835196007149634,1,9586.91461448173,6.214712789770544,0.1982447990597868,0
PRT,C,2013,19738.979,3612.504,PRT_C,0.7315519839049965,4.0657635165647825,24.5102597000009,18597.72146239644,30.2,1.32325,78.0305056874282,9.83079435017561,1,9703.384270999679,6.197634687283035,0.18301372122641196,0.7315519839049965
PRT,C,2014,20507.877,4134.703,PRT_C,1.5370520825651826,4.211548757550447,27.4622463014594,18836.89679789059,30.5,1.28892,80.220669072079,9.843572821075837,1,10335.47702575526,6.222528571144876,0.20161535979565318,1.5370520825651826
PRT,C,2015,21978.036,4256.518,PRT_C,1.8206508619885824,4.409591763510921,30.2999720257926,19215.781301434683,27.2,1.24552,80.63467562664434,9.863487163188944,1,10227.956713257801,6.142836513196588,0.1936714454376178,1.8206508619885824
PRT,C,2016,22819.558,5160.705,PRT_C,1.5855409977661734,4.776135225469685,32.6259001706105,19662.82312461998,29,1.2815,79.52234648440006,9.88648498077861,1,9379.67044446018,6.0186819322584375,0.22615271514023189,1.5855409977661734
PRT,C,2017,24303.603,6115.122,PRT_C,1.0787380611383672,5.090029112730115,34.6016066063915,20364.196273594596,24.4,1.32224,84.80779230695387,9.921533553239115,1,9992.261667211289,6.018941628173495,0.251613803928578,1.0787380611383672
PRT,C,2018,25260.083,6588.428,PRT_C,2.172484429015532,5.419568284708091,36.6542819407724,20997.77459870127,27.5,1.35078,86.73569549183993,9.95217173959977,1,9342.015539878248,5.913051901758658,0.26082368771314013,2.172484429015532
PRT,C,2019,25605.289,6396.991,PRT_C,2.5480495247257546,5.569474989127693,38.3605751907072,21569.1874752919,28.2,1.39487,86.77098890835859,9.979021069470727,1,9453.326069722041,5.9113229919037185,0.24983084549446014,2.5480495247257546
PRT,C,2020,24304.947,6291.875,PRT_C,3.1576472453295628,5.613016871541549,40.1215406866329,19778.7139525722,31.3,1.60979,76.5086407209215,9.892361585498369,1,9532.37890558933,5.971769678455922,0.25887219585379057,3.1576472453295628
PRT,C,2021,26938.165,7607.47,PRT_C,2.8523454186363373,5.609027653311386,41.5145728650954,20747.69907341633,32.3,1.66711,85.87354521489755,9.940190631482183,1,9249.31284448567,5.838760486330224,0.28240490768394955,2.8523454186363373
PRT,C,2022,30402.575,8899.371,PRT_C,2.8022404889388968,5.420706200633811,42.937003513367,22042.868028364705,32.3,1.69051,101.36414647943452,10.000744383129602,1,9339.53604998512,5.727484547767624,0.2927176727629156,2.8022404889388968
PRT,D_E,2010,5056.493,3295.408,PRT_D_E,0,0.7068958680224809,20.1035764454099,19698.68367913974,27.8,1.53317,67.68924019279825,9.888307094175858,1,17465.737591161,8.147323228878209,0.6517180978990774,0
PRT,D_E,2011,4976.631,2955.737,PRT_D_E,0,0.8039519351768174,21.2468026111835,19389.639589616218,27.2,1.45558,73.00757567005311,9.872494160627962,1,19152.2545890455,8.25542256470921,0.5939232786196124,0
PRT,D_E,2012,5187.108,2558.71,PRT_D_E,0,0.9054284497924437,22.7408340982484,18679.76267895936,25.5,1.37661,75.9411067187813,9.835196007149634,1,20224.522380363498,8.268474809901772,0.4932825767267618,0
PRT,D_E,2013,5146.988,2503.29,PRT_D_E,0.03219178495536323,1.0075044189976927,24.5102597000009,18597.72146239644,30.2,1.32325,78.0305056874282,9.83079435017561,1,18785.9716815301,8.202453993916501,0.4863601780303354,0.03219178495536323
PRT,D_E,2014,5537.54,2227.193,PRT_D_E,0.10505027674803055,1.1040685321678216,27.4622463014594,18836.89679789059,30.5,1.28892,80.220669072079,9.843572821075837,1,17605.386710973,8.064409838500483,0.4021989908876505,0.10505027674803055
PRT,D_E,2015,6273.267,2040.809,PRT_D_E,0.14586088059216898,1.2426210750363906,30.2999720257926,19215.781301434683,27.2,1.24552,80.63467562664434,9.863487163188944,1,21603.900430643,8.144331881287574,0.32531837079467524,0.14586088059216898
PRT,D_E,2016,6370.881,1742.145,PRT_D_E,0.11134201854698374,1.5193658930416027,32.6259001706105,19662.82312461998,29,1.2815,79.52234648440006,9.88648498077861,1,20811.069627591,8.091502553185315,0.27345433072757125,0.11134201854698374
PRT,D_E,2017,5806.458,1829.671,PRT_D_E,0.05721984011948028,1.7743901714459094,34.6016066063915,20364.196273594596,24.4,1.32224,84.80779230695387,9.921533553239115,1,24439.924674735597,8.345002584827862,0.31510965893493076,0.05721984011948028
PRT,D_E,2018,6338.452,1908.151,PRT_D_E,0.2119175732919561,2.0566635705073515,36.6542819407724,20997.77459870127,27.5,1.35078,86.73569549183993,9.95217173959977,1,20814.4958811516,8.096770365719944,0.30104369331817926,0.2119175732919561
PRT,D_E,2019,6190.16,2170.778,PRT_D_E,0.30562145624437853,2.189157282448234,38.3605751907072,21569.1874752919,28.2,1.39487,86.77098890835859,9.979021069470727,1,15632.0248613404,7.834116030189968,0.35068205022164206,0.30562145624437853
PRT,D_E,2020,5807.385,2193.086,PRT_D_E,0.5206417593013781,2.2280607031335693,40.1215406866329,19778.7139525722,31.3,1.60979,76.5086407209215,9.892361585498369,1,12833.0704171068,7.7006503609330466,0.3776374392260888,0.5206417593013781
PRT,D_E,2021,5424.52,2330.125,PRT_D_E,0.40239381850791495,2.22448897748146,41.5145728650954,20747.69907341633,32.3,1.66711,85.87354521489755,9.940190631482183,1,11441.1175464927,7.654039531543814,0.42955413566545975,0.40239381850791495
PRT,D_E,2022,3766.427,2426.656,PRT_D_E,0.3850630748081442,2.0576604550886675,42.937003513367,22042.868028364705,32.3,1.69051,101.36414647943452,10.000744383129602,1,11341.9468873497,8.010136439026441,0.6442859505839353,0.3850630748081442
PRT,H,2010,7446.799,1341.05,PRT_H,0,0.0025366513447352746,20.1035764454099,19698.68367913974,27.8,1.53317,67.68924019279825,9.888307094175858,1,18526.43566756,7.81916967045529,0.18008408713596272,0
PRT,H,2011,7173.037,2243.274,PRT_H,0,0.0030459916576931027,21.2468026111835,19389.639589616218,27.2,1.45558,73.00757567005311,9.872494160627962,1,17198.532642248163,7.782250212301858,0.31273698992490906,0
PRT,H,2012,6951.11,1446.945,PRT_H,0,0.0036338048639083455,22.7408340982484,18679.76267895936,25.5,1.37661,75.9411067187813,9.835196007149634,1,15831.955180817351,7.730884297300505,0.20816027943738483,0
PRT,H,2013,7211.15,1430.715,PRT_H,8.085136489284065e-5,0.004288035186399622,24.5102597000009,18597.72146239644,30.2,1.32325,78.0305056874282,9.83079435017561,1,15604.746194594001,7.679701950936788,0.1984031673172795,8.085136489284065e-5
PRT,H,2014,7152.158,1343.108,PRT_H,2.737156077454119e-4,0.00497107632966059,27.4622463014594,18836.89679789059,30.5,1.28892,80.220669072079,9.843572821075837,1,15689.107156739161,7.6933078095152405,0.1877905941115954,2.737156077454119e-4
PRT,H,2015,7666.561,1868.029,PRT_H,3.880284104852219e-4,0.006072847900279409,30.2999720257926,19215.781301434683,27.2,1.24552,80.63467562664434,9.863487163188944,1,15770.096663532919,7.629002664964506,0.24365931478272984,3.880284104852219e-4
PRT,H,2016,7768.903,1633.855,PRT_H,2.9103723577977587e-4,0.008782709638493525,32.6259001706105,19662.82312461998,29,1.2815,79.52234648440006,9.88648498077861,1,16349.337367611572,7.651813677158325,0.2103070407752549,2.9103723577977587e-4
PRT,H,2017,8454.13,1997.791,PRT_H,1.4552920572392686e-4,0.0120292373927123,34.6016066063915,20364.196273594596,24.4,1.32224,84.80779230695387,9.921533553239115,1,16699.954160684607,7.588506174169354,0.23630947241170885,1.4552920572392686e-4
PRT,H,2018,8786.009,1931.019,PRT_H,5.832043284797027e-4,0.016714374716932587,36.6542819407724,20997.77459870127,27.5,1.35078,86.73569549183993,9.95217173959977,1,16819.918914752987,7.55715854284153,0.21978340791592632,5.832043284797027e-4
PRT,H,2019,9451.987,2184.545,PRT_H,8.830729206274939e-4,0.019403363016681486,38.3605751907072,21569.1874752919,28.2,1.39487,86.77098890835859,9.979021069470727,1,17196.71387828797,7.506248607007151,0.23112018668667236,8.830729206274939e-4
PRT,H,2020,6989.403,2113.249,PRT_H,0.0016868381900368805,0.02026146617023422,40.1215406866329,19778.7139525722,31.3,1.60979,76.5086407209215,9.892361585498369,1,14351.599697132508,7.627221547253793,0.30235042964327563,0.0016868381900368805
PRT,H,2021,7775.369,2416.848,PRT_H,0.0012236046937119424,0.020181315730687474,41.5145728650954,20747.69907341633,32.3,1.66711,85.87354521489755,9.940190631482183,1,14745.144608030123,7.547708211713835,0.31083386524806733,0.0012236046937119424
PRT,H,2022,9767.728,3240.39,PRT_H,0.0011601812471548915,0.016733330715855366,42.937003513367,22042.868028364705,32.3,1.69051,101.36414647943452,10.000744383129602,1,16274.473283642694,7.418269212635952,0.3317444957517245,0.0011601812471548915
SVK,C,2010,11777.196,2893.59,SVK_C,0,3.5516999241600375,16.2644145767381,14596.147777688731,10.3,0.60583,155.10849768158593,9.588512922038433,0,11169.89368710137,6.854812254971577,0.2456943061828979,0
SVK,C,2011,12469.872,4714.818,SVK_C,0,3.7301236612563913,17.6561458836789,14950.873517859864,10.4,0.65398,169.17807631106572,9.612525006400194,0,11171.561120127019,6.797811147376569,0.37809674389600795,0
SVK,C,2012,12736.145,3821.592,SVK_C,0.21722264621996362,3.902773299844852,19.3434773928924,15159.657042000448,10.5,0.79377,176.96895818143128,9.626393036381131,0,11216.469867883081,6.780694486952358,0.30005876974547635,0
