country_name,industry,year,VA_em,country,AIPI_EM,AIPI_bartik_EM,broadband,gdppc_raw,renew,rd,trade,ln_gdppc,HighRenewable_EM,wgi,co2_kt,ln_co2int_em,AIPI_EM_x_HR,pair_id_em,capform
Bosnia and Herzegovina,D_E,2016,828950100.6400001,BIH,0.00976664493677772,0.08059704373190588,19.0747891666088,4876.5347149563295,23,0.21337,88.24403400227379,8.492190147213005,0,-0.32727256666666615,14846.10297296291,-4.022422556346205,0,BIH_D_E,NA
Bosnia and Herzegovina,D_E,2017,807418785.6899999,BIH,0,0.12621544419445668,20.4261287573476,5099.81602856447,18.5,0.1978,96.64588035668616,8.53695974523128,0,-0.3732770333333332,15205.73043170322,-3.9721701161513647,0,BIH_D_E,NA
Bosnia and Herzegovina,D_E,2018,985714193.55,BIH,0,0.17104940017811293,21.1504576321228,5360.252010176329,35.4,0.19199,98.43206941826314,8.586766269783533,1,-0.44522053333333333,15054.81954195963,-4.181668272753388,0,BIH_D_E,NA
Bosnia and Herzegovina,D_E,2019,948536453.85,BIH,0,0.1760960279199128,22.2950124838105,5583.297212764579,36.8,0.19001,94.516125154246,8.62753477920858,1,-0.4934115166666665,13580.2601677316,-4.246302941693096,0,BIH_D_E,NA
Bosnia and Herzegovina,D_E,2020,924621403.3899999,BIH,0,0.22570633870956203,23.3507882918721,5490.753666351392,37.7,0.20325,82.52164679940071,8.610820804926988,1,-0.45446329999999985,14569.82855575761,-4.150431506893571,0,BIH_D_E,NA
Bosnia and Herzegovina,D_E,2021,1228598840.36,BIH,0.005872011607902405,0.2508895447192295,24.5890868366952,5995.541975904936,36.6,0.19035,96.73911444087436,8.698771468030062,1,-0.4972106499999998,13846.395614464449,-4.485604690537423,0.005872011607902405,BIH_D_E,NA
Bosnia and Herzegovina,D_E,2022,1086994152.18,BIH,0.002940315862799414,0.18749678456640104,27.3190356221695,6327.162068491737,36.6,0.18743,110.20528437738682,8.752607084196047,1,-0.4695432499999995,13604.23293142846,-4.380790518054212,0.002940315862799414,BIH_D_E,NA
Belarus,C,2014,16619738363.299997,BLR,0,0.6060854612548804,28.3376939308168,6212.916674186595,6.7,0.50548,110.65142436758238,8.734385738447378,0,-0.554364116666665,11432.376258397468,-7.2818969731832315,0,BLR_C,NA
Belarus,C,2015,11654690038.109999,BLR,0,1.055150754424223,30.6040616643757,5967.0559505877745,6.8,0.49999,115.91482620194616,8.694008944147766,0,-0.564728149999998,10155.970270709311,-7.0454022197850605,0,BLR_C,NA
Belarus,C,2016,9617348633.829998,BLR,0.757222243733178,1.321010249977828,32.2929606538076,5811.201591825471,6.7,0.50063,125.20932289966194,8.667542642890593,0,-0.5019674499999999,9886.135548794724,-6.880190569905638,0,BLR_C,NA
Belarus,C,2017,11836605528.449999,BLR,0,1.6926741298714645,33.3125100702522,5964.896688345611,7.3,0.58411,133.36775472301184,8.69364701474173,0,-0.5178462999999982,10029.787491596428,-7.07339275762993,0,BLR_C,NA
Belarus,C,2018,12761362833.28,BLR,0.4690909491009189,1.9649297785937108,33.771187035147904,6165.913200192767,7.2,0.60443,139.39373625017066,8.726791531180739,0,-0.45199128333333155,10181.036696853125,-7.133650513748084,0,BLR_C,NA
Belarus,C,2019,13938314347.140001,BLR,2.0533381690418,1.9719633985438787,34.0723501521236,6267.735087435055,7.8,0.57733,130.8504061021835,8.743170338293513,0,-0.39363574999999984,9847.884588228228,-7.255140085487166,0,BLR_C,NA
Belarus,C,2020,13186791961.71,BLR,1.0787860898410706,2.229960565505251,34.8152229336418,6251.9889896864515,8.4,0.53901,118.93417614653409,8.740654930453196,0,-0.7425874166666665,9514.757319787346,-7.234127003261371,0,BLR_C,NA
Belarus,C,2021,11588740583.190002,BLR,1.1831350216780794,2.3369708004189396,35.0097634241001,6457.730537063426,8.2,0.45981,136.01416787747556,8.773033225000713,0,-0.8203647333333315,9671.775189731195,-7.088577396707226,0,BLR_C,NA
Belarus,D_E,2016,2146199944.4100003,BLR,0.03377818704928296,0.08005784226471255,32.2929606538076,5811.201591825471,6.7,0.50063,125.20932289966194,8.667542642890593,0,-0.5019674499999999,30786.5296532395,-4.244376844197633,0,BLR_D_E,NA
Belarus,D_E,2017,2179738369.2999997,BLR,0,0.12621544419445668,33.3125100702522,5964.896688345611,7.3,0.58411,133.36775472301184,8.69364701474173,0,-0.5178462999999982,30921.7582235648,-4.2555000487617045,0,BLR_D_E,NA
Belarus,D_E,2018,2354231039.53,BLR,0.017996695667516518,0.17068493956250502,33.771187035147904,6165.913200192767,7.2,0.60443,139.39373625017066,8.726791531180739,0,-0.45199128333333155,33162.3496239661,-4.26255424570473,0,BLR_D_E,NA
Belarus,D_E,2019,2359709396.24,BLR,0.18741273986038337,0.1719722144941431,34.0723501521236,6267.735087435055,7.8,0.57733,130.8504061021835,8.743170338293513,0,-0.39363574999999984,31952.9042375509,-4.302030677104908,0,BLR_D_E,NA
Belarus,D_E,2020,2143406126.06,BLR,0.057223887399433127,0.2245868147527609,34.8152229336418,6251.9889896864515,8.4,0.53901,118.93417614653409,8.740654930453196,0,-0.7425874166666665,30522.6310294459,-4.251683080946573,0,BLR_D_E,NA
Belarus,D_E,2021,456884398.34999996,BLR,0.06644983790250185,0.24972507505231384,35.0097634241001,6457.730537063426,8.2,0.45981,136.01416787747556,8.773033225000713,0,-0.8203647333333315,31993.3318355288,-2.6589029002905327,0,BLR_D_E,NA
Brazil,C,2012,311848707342.13,BRA,0.8303140530563654,0.47387739689069747,9.71151141846763,9167.498184504328,43.5,1.12684,25.114273610332155,9.123419701909391,1,0.09691435000000001,158907.9280412774,-7.581948471246343,0.8303140530563654,BRA_C,NA
Brazil,C,2013,310721310205.6401,BRA,1.022204804961146,0.6895581017407585,10.7622017659472,9366.738246702393,42.3,1.19567,25.785957328145216,9.144920208621224,1,0.022233350000000186,151323.406394484,-7.627232370042971,1.022204804961146,BRA_C,NA
Brazil,C,2014,295898326867.7101,BRA,0.6783145041327373,0.5934001149901232,11.9790772854396,9338.341708409847,41.7,1.26971,24.68540581329201,9.141883968180045,1,-0.0417266,149546.11607206165,-7.590166370014605,0.6783145041327373,BRA_C,NA
Brazil,C,2015,200938228154.49002,BRA,1.5689006851075458,1.0231339352510793,12.6353840484725,8936.195588944402,43.7,1.28464,26.953625937236943,9.097865228260668,1,-0.13487949999999982,141626.80739681024,-7.257557336078109,1.5689006851075458,BRA_C,NA
Brazil,C,2016,202494512522.94,BRA,1.5689006851075458,1.3039059900960461,13.217709027651,8577.842779696673,45.4,1.19584,24.53368207707561,9.056937736591848,1,-0.12976436666666633,131950.22692801105,-7.336043283758514,1.5689006851075458,BRA_C,NA
Brazil,C,2017,225282840481.06998,BRA,1.8928756658169035,1.6676585427451076,14.1218273097456,8628.252096457234,45.3,1.1175,24.319734374168437,9.062797225494023,1,-0.18906936666666632,137703.30024804897,-7.400010588151457,1.8928756658169035,BRA_C,NA
Brazil,C,2018,221632019869.56995,BRA,2.3446299998041575,1.935015692116466,15.1537620986579,8722.335299709883,46.9,1.15016,28.876203376152983,9.073642290648193,1,-0.26861871666666615,132999.43428630996,-7.418428842686952,2.3446299998041575,BRA_C,NA
Brazil,C,2019,220392789552.77002,BRA,2.4910155338485778,1.9576795660361006,15.8621991239093,8771.439503726033,47.5,1.15115,28.89025786973537,9.079256211432275,1,-0.22216118333333318,128448.05259410951,-7.447642077815762,2.4910155338485778,BRA_C,NA
Brazil,C,2020,194355772903.31003,BRA,2.9846035143111,2.1858945527590747,17.418059685583,8435.010462091848,50,1.21907,32.30207854434918,9.040146235298428,1,-0.20489081666666614,122375.35730306101,-7.370352618898313,2.9846035143111,BRA_C,NA
Brazil,C,2021,268769137852.36002,BRA,2.5682454488836504,2.3142191534795726,19.8363162401481,8799.228445799441,46.5,1.13371,37.65633075925755,9.082419320008778,1,-0.22488999999999998,135786.36168703198,-7.59052528582416,2.5682454488836504,BRA_C,NA
Brazil,C,2022,320688070031.38007,BRA,1.7384895221566827,2.039646404906678,20.9534469027015,9032.08377657776,46.5,1.18873,38.816065976432135,9.108538381315462,1,-0.2859370499999998,126324.6754095259,-7.83936880352445,1.7384895221566827,BRA_C,NA
Chile,C,2013,24519181006.46,CHL,0,0.7105937855234101,12.9765829219485,13182.732961985574,30.2,0.39031,65.14328795238785,9.486663143312619,1,1.1581075833333334,15674.834001034409,-7.355154492033464,0,CHL_C,NA
Chile,C,2014,16219463260.54,CHL,0,0.6060854612548804,13.9369112350151,13285.954036119225,27,0.37668,65.63462812188874,9.494462668646662,1,1.1236611333333333,16432.56213388014,-6.894702373603269,0,CHL_C,NA
Chile,C,2015,15959023546.279997,CHL,1.0787860898410706,1.0389299793355342,15.0681266925704,13433.920298703231,25.1,0.38296,59.34911047753091,9.505538153004627,0,1.0376254333333332,17578.48638150773,-6.811103898161407,0,CHL_C,NA
Chile,C,2016,16183031551.44,CHL,0,1.3281793440383425,15.9005028734256,13505.097711132956,24.6,0.37103,56.05786108777225,9.510822501382545,0,1.0083828666666665,17911.187272836356,-6.806293032247912,0,CHL_C,NA
Chile,C,2017,25433744990.379997,CHL,0,1.6926741298714645,16.5009633130641,13473.345853293376,24.1,0.35679,56.02615896757065,9.508468631529054,0,0.9968675833333334,17274.901858972615,-7.294577425666522,0,CHL_C,NA
Chile,C,2018,28371102327.420002,CHL,0.7185228204234315,1.9634173140881146,17.2066645597348,13763.006884479451,25.5,0.36916,58.177050633437034,9.52973961119589,0,1.0121072,17600.806298281663,-7.385181669041129,0,CHL_C,NA
Chile,C,2019,24950194208.29,CHL,0.757222243733178,1.990551248538483,17.8649532986793,13630.593543557825,25.3,0.34243,57.61175456808293,9.520072070591878,0,0.9070391,17804.514040795562,-7.245184862103712,0,CHL_C,NA
Chile,C,2020,22839777726.57,CHL,1.7669146875429325,2.222477910316718,19.4305872645094,12679.024004021963,26.7,0.33525,58.18286356297483,9.447704253737133,1,0.81827375,16898.511086872553,-7.209033415281823,1.7669146875429325,CHL_C,NA
Chile,C,2021,26910255646.25,CHL,1.7669146875429325,2.330998976924569,22.0140443723879,14051.471363067683,24.2,0.36063,64.87740632378343,9.550482392628798,0,0.79798085,18688.786800285943,-7.272339036063858,0,CHL_C,NA
Chile,C,2022,28542632511.7,CHL,0.6364215095342876,2.051343410306683,22.7901897178525,14283.148950152385,24.2,0.39205,75.20161774253033,9.566835726300333,0,0.7662795,19403.21372028225,-7.293715418115301,0,CHL_C,NA
Colombia,C,2012,40972765928.97,COL,0,0.492877822944836,8.61552491359116,5675.756179783048,29.6,0.22116,38.835151018668974,8.643959081011802,1,-0.3541133499999996,18328.402813873683,-7.712210956373558,0,COL_C,NA
Colombia,C,2013,41807036993.039986,COL,0.7944358013684811,0.6962991323809782,9.83199406546913,5910.8059230116605,32,0.25761,37.98664879784566,8.684537467094968,1,-0.3581469666666647,21091.732806298685,-7.591938799883162,0.7944358013684811,COL_C,NA
Colombia,C,2014,40176557511.21,COL,0.39560114265991536,0.5997629027388675,10.7989878070274,6121.839820198248,32.1,0.30317,37.48746564111034,8.719617954543367,1,-0.29765713333333316,20880.660183667955,-7.562215577517396,0.39560114265991536,COL_C,NA
Colombia,C,2015,31273408377.710003,COL,0,1.055150754424223,11.7644668057911,6248.514905345122,31.1,0.36542,38.36076411844532,8.740099099350715,1,-0.24668411666666668,18767.362030706965,-7.418404143902688,0,COL_C,NA
Colombia,C,2016,28919183824.34999,COL,0.6783145041327373,1.322037734349801,12.4647515240681,6316.070677825417,30.5,0.27051,36.20265298420203,8.750852565595604,1,-0.23330571666666633,19769.357698127107,-7.288127306092269,0.6783145041327373,COL_C,NA
Colombia,C,2017,29690723110.01,COL,0.6783145041327373,1.6884124947675792,13.1537299039926,6309.677452925182,32.2,0.26109,35.2829149424588,8.749839837418161,1,-0.25266554999999985,20602.45553232691,-7.273179653509952,0.6783145041327373,COL_C,NA
Colombia,C,2018,31932858165.800007,COL,0.39560114265991536,1.965307699409464,13.622877883522,6353.546428539201,30.4,0.31233,36.534752796897315,8.75676842867108,1,-0.2215884666666662,21030.447049004342,-7.325419548026369,0.39560114265991536,COL_C,NA
