Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Liechtenstein,LIE,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,1.644869,1.6405927,1.6401413,1.638762,1.6435264,1.5056039,1.5021925,1.5026105,1.5055506,1.6431087,1.6427344,1.5846135,1.5871411
Liechtenstein,LIE,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,1.6760806,1.6504211,1.5897692,1.5866416,1.6526677,1.6540607,1.6249582,1.6243963,1.6319998,1.6319229,1.6347175,1.6323677,1.7279582
Liechtenstein,LIE,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,1.7317172,1.6875788,1.5292348,1.5296566,1.4558907,1.4528958,1.3998969,1.3818292,1.3073919,1.313823,1.3135419,1.3347361,1.3366925
Liechtenstein,LIE,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.7123847,1.7128762,1.7419622,1.7659616,1.5568901,1.5612025,1.5622108,1.6555279,1.6559665,1.6571558,1.6551308,1.5620662,1.5352187
Lithuania,LTU,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,0.48572,0.4310611,0.5599732,0.5798078,0.5991275,0.6814439,0.7346677,0.6761875,0.4531588,0.7581204,0.8813828,0.9249581,0.855068
Lithuania,LTU,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.5772759,0.5794635,0.7054268,0.7087016,0.7945609,0.8794501,0.8452214,0.7582409,0.86117,0.8510012,0.9591268,0.9787009,0.9431482
Lithuania,LTU,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.7159839,0.6843003,0.7176973,0.9839797,0.936572,0.9444776,0.9545715,0.8922634,0.9070273,0.9825192,1.1506312,1.0111257,0.963939
Lithuania,LTU,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.5982483,0.5466728,0.5849095,0.586968,0.7406313,0.8491406,0.9019135,0.8591134,0.7490782,1.0578671,1.1400782,1.2107283,1.228331
Lithuania,LTU,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,0.9490259,0.884775,0.8717718,0.8688475,0.889013,0.9019303,0.8522699,0.8829716,0.813513,1.0715599,1.086472,1.134426,1.1824494
Lithuania,LTU,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.9389202,0.9138081,1.0029205,1.0155294,1.0103786,1.1895249,1.0789062,1.0760082,1.0635821,0.9756202,0.8963652,1.1708848,1.1852774
Luxembourg,LUX,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,2.0803607,2.2289765,2.169911,2.1532216,2.1721389,2.2241466,2.1912929,2.1475168,2.2100505,2.2590117,2.2067723,1.9638476,1.9674109
Luxembourg,LUX,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.8503746,1.9488475,1.9034421,1.8352325,1.8322174,1.8995712,1.8926746,1.9443969,1.9421635,1.9821714,1.9824291,1.9512038,1.9655271
Luxembourg,LUX,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,1.4878051,1.3788317,1.3639242,1.316509,1.4310289,1.4125194,1.3457296,1.2715421,1.3055181,1.3055593,1.2105167,1.1450494,1.0244114
Luxembourg,LUX,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,1.7383685,1.7584094,1.7782538,1.7641968,1.7507788,1.8141125,1.7993709,1.7990451,1.8614373,1.8431648,1.796841,1.7333366,1.7477473
Luxembourg,LUX,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,1.64731,1.6599762,1.6519812,1.6170351,1.5878417,1.6105936,1.598235,1.6256817,1.6101762,1.6112736,1.653888,1.6761181,1.6940035
Luxembourg,LUX,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.7207932,1.8390106,1.7520668,1.7748859,1.5852947,1.6718385,1.7201424,1.6392801,1.7344219,1.7336486,1.8008159,1.8555011,1.8671503
"Macao SAR, China",MAC,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,0.3400104,0.3390125,0.0415248,0.0416824,0.5684691,0.5701164,0.8357614,0.5704941,0.5721095,0.574335,0.5748942,0.5738053,0.5734313
"Macao SAR, China",MAC,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.0851419,1.0843163,0.6871473,0.6873796,1.3260314,1.3242998,1.1151481,1.3250972,1.1164167,1.1174627,1.1144754,1.1162482,1.1159813
"Macao SAR, China",MAC,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.3473009,0.3423726,0.3418523,0.7532928,1.1417297,1.1400764,1.3130313,1.3135357,1.1477542,1.1488191,1.0596983,0.9688675,0.9728177
"Macao SAR, China",MAC,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.7136715,0.7170747,0.6059678,0.6030696,0.8482195,0.9044154,0.9046282,0.9041075,0.9595261,0.9063774,0.8569176,0.7814373,0.7797993
"Macao SAR, China",MAC,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,0.7092756,0.7115527,0.4175647,0.414769,0.1256886,0.418541,0.417591,0.4167652,0.5238535,0.5232038,0.5222875,0.0689022,0.0668135
"Macao SAR, China",MAC,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.4338701,1.4342883,1.4297193,1.4290421,1.7042835,1.7085958,1.617354,1.6184209,1.5266096,1.527799,1.4335238,1.4327093,1.4305385
Madagascar,MDG,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.3902245,-0.4045495,-0.612370899999999,-0.7119532,-0.783836699999999,-0.784991,-0.794875999999999,-0.922522,-0.9185574,-0.925669499999999,-0.8463989,-0.9473613,-0.9659728
Madagascar,MDG,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.6564666,-0.7418961,-0.908933,-0.931553299999999,-0.9922593,-0.999533399999999,-0.8355651,-0.819978,-0.8877092,-0.867749,-0.9069144,-0.9458829,-0.9182243
Madagascar,MDG,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-1.1657418,-0.8035247,-0.6903891,-0.6021042,-0.5624437,-0.526357699999999,-0.4661162,-0.535016199999999,-0.7625617,-0.529453,-0.574674,-0.4612648,-0.525026099999999
Madagascar,MDG,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.8509099,-0.8607739,-0.8274005,-1.0194324,-0.914848,-0.7873387,-0.7441264,-0.7899503,-0.7923835,-0.8395324,-0.858634599999999,-0.893154,-0.9669241
Madagascar,MDG,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,-0.779294199999999,-0.7694481,-0.8368405,-0.8737117,-0.7331899,-0.6761863,-0.6621363,-0.6761349,-0.579241999999999,-0.534724,-0.4743286,-0.556467199999999,-0.533853399999999
Madagascar,MDG,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.7429887,-0.7428343,-0.7533594,-0.8753209,-0.8934656,-0.878050799999999,-0.7997983,-0.793997499999999,-0.8901794,-0.8495415,-0.8711152,-0.8689985,-0.831308199999999
Malawi,MWI,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.4404681,-0.3507495,-0.4934439,-0.643145499999999,-0.819742899999999,-0.829149999999999,-0.8277565,-0.715168199999999,-0.8171813,-0.802321,-0.4785598,-0.4316195,-0.6548107
Malawi,MWI,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.5426828,-0.5839959,-0.5762271,-0.5704237,-0.542739,-0.585503099999999,-0.6089526,-0.5782225,-0.633709499999999,-0.686037,-0.7484164,-0.6797637,-0.781456199999999
Malawi,MWI,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.0357653,-0.1906666,-0.0861299,-0.203203,-0.0287147,-0.0522558,-0.2578002,-0.313000899999999,-0.3896791,-0.2824512,-0.0766165999999999,-0.102843499999999,-0.166924
Malawi,MWI,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.132729899999999,-0.1907518,-0.2988361,-0.236368299999999,-0.3096161,-0.320057,-0.3434887,-0.2603898,-0.2926334,-0.3048007,-0.262679899999999,-0.2454536,-0.215452999999999
Malawi,MWI,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,-0.2711499,-0.325003,-0.231948,-0.2411969,-0.1612398,-0.142356099999999,-0.193207599999999,-0.2175942,-0.224112899999999,-0.2728638,-0.0851979,-0.0757201,-0.0793215999999999
Malawi,MWI,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.3917746,-0.4812109,-0.7275328,-0.7635909,-0.722596599999999,-0.749752899999999,-0.7414888,-0.6848017,-0.6718156,-0.6631094,-0.733428499999999,-0.6948634,-0.669774
Malaysia,MYS,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.0491702,0.0660407,0.1532346,0.215957,0.2951748,0.2439907,0.1034428,0.0731841,0.4935415,0.4609033,0.420523,0.3015023,0.3710292
Malaysia,MYS,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.9606573,0.9015908,0.8762495,0.8710349,0.9192375,0.8365268,0.7772776,0.7610752,0.8592296,0.8172716,0.8675226,0.8036415,0.7857271
Malaysia,MYS,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.1752999,0.0582972,-0.0196796999999999,-0.0428372,0.0879800999999999,0.0447869,-0.0158376,-0.011848,0.1769644,0.1608892,0.1400704,0.196108,0.2483001
Malaysia,MYS,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.2255439,0.1386142,0.2392426,0.1917656,0.2420724,0.1141708,0.098701,0.1306432,0.2863954,0.3389272,0.3499706,0.3016338,0.2952941
Malaysia,MYS,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,-0.2505399,-0.2990577,-0.3845057,-0.397625,-0.409815999999999,-0.4440462,-0.4559705,-0.4206464,-0.177320099999999,-0.0505939,-0.1578862,-0.2516963,-0.1529312
Malaysia,MYS,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.6535173,0.5248523,0.754922,0.844693,0.8827965,0.7623928,0.729094,0.7662252,0.7479363,0.755754,0.637551,0.7295908,0.6557654
Maldives,MDV,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.555744799999999,-0.542532799999999,-0.7108251,-0.763904599999999,-0.5760219,-0.587453,-0.764795,-0.8676893,-0.892958399999999,-0.520747899999999,-0.1711344,-0.1632074,-0.265023299999999
Maldives,MDV,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.0057589,-0.0970951999999999,-0.0383274,-0.0966727,-0.1718945,-0.232125,-0.06644,-0.3095637,-0.3083187,0.00704069999999999,-0.0983054999999999,0.1471021,-0.2212354
Maldives,MDV,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.1410869,-0.2839227,-0.3264349,-0.0388545999999999,0.4805132,0.0821002,0.079118,-0.0431782999999999,-0.135999999999999,-0.0811059,0.2036825,0.4430279,0.2721525
Maldives,MDV,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.203502,-0.481858199999999,-0.531052299999999,-0.774328,-0.5612798,-0.6506457,-0.623651,-0.6815256,-0.6259826,-0.483730999999999,-0.3114817,-0.1352825,0.1059573
Maldives,MDV,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,-0.0276323999999999,-0.0873877,-0.3456379,-0.515197799999999,-0.5291201,-0.5793588,-0.639416099999999,-0.7497602,-0.7287193,-0.3286885,-0.124150199999999,-0.1371966,-0.2241225
Maldives,MDV,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.173058799999999,-0.245051499999999,-0.2539345,-0.275600199999999,-0.2630012,-0.3073858,-0.228403,-0.227357299999999,-0.2269273,-0.225761599999999,-0.3494424,-0.2598203,-0.3523685
Mali,MLI,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.5808838,-0.5360999,-0.666150799999999,-0.599550199999999,-0.6426253,-0.6307364,-0.6456428,-0.706974099999999,-0.744831199999999,-0.7719638,-0.7753949,-0.896400299999999,-0.8528176
Mali,MLI,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.9244336,-0.8221921,-0.910092599999999,-0.8529578,-1.0499743,-0.938338399999999,-0.929613999999999,-0.871987899999999,-0.9789893,-1.0954319,-1.12240539999999,-1.1810763,-1.20601619999999
Mali,MLI,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.130322,-0.7719954,-1.9634653,-1.6463052,-1.59000419999999,-1.5535933,-1.5338819,-1.71864139999999,-1.87828559999999,-2.05500729999999,-2.0594968,-2.3319481,-2.4680844
Mali,MLI,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.4185293,-0.4621075,-0.749730799999999,-0.822118999999999,-0.7038046,-0.7521911,-0.7584401,-0.7545362,-0.7515531,-0.8086867,-0.8335984,-0.882688199999999,-1.0213887
Mali,MLI,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,0.0289389,0.0305249,-0.4575998,-0.3652117,-0.231560599999999,-0.338542099999999,-0.3368327,-0.3671838,-0.4790175,-0.5066704,-0.6560614,-0.811539599999999,-0.978497899999999
Mali,MLI,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.5175337,-0.4706606,-0.5259218,-0.6307686,-0.6481828,-0.5110576,-0.561468899999999,-0.5653398,-0.6149817,-0.6559592,-0.7294119,-0.6697155,-0.7107857
Malta,MLT,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,0.9659229,0.9455787,0.9075464,0.9129264,0.8102062,0.8513513,0.7852018,0.7943079,0.7416132,0.4163584,0.611326,0.4667226,0.4469911
Malta,MLT,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.9877609,0.9882811,1.0718539,1.1879853,1.0645056,1.008955,1.1103655,1.0116786,1.0139731,0.9937489,1.0778299,1.0227164,0.9128888
Malta,MLT,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,1.2175773,1.0020842,1.0126603,0.9719428,1.0486158,0.9507103,0.9368787,1.082828,1.1121321,0.9193493,0.9914658,0.9318346,0.9316852
Malta,MLT,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,1.4095187,1.2204987,1.2523387,1.2109839,1.0293544,1.0918616,1.0417449,1.1123707,1.058595,1.018577,0.9438011,0.8666429,0.8543614
Malta,MLT,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,1.2332963,1.164284,1.1636111,1.2117495,1.1728082,1.1871536,1.163645,1.1266584,1.1635326,1.112703,1.1610836,1.0102414,1.0201012
Malta,MLT,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.3373913,1.2161781,1.2325928,1.2084197,0.8732281,0.9916351,1.0656325,1.2566571,1.2462056,0.8271849,1.0901554,0.7210401,0.5640572
Marshall Islands,MHL,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.4162416,-0.1709639,-0.1763141,-0.0429856,-0.114215299999999,0.81403,0.7744119,0.7728719,0.3468948,0.3505035,-0.0245517,-0.0263173999999999,-0.0269237999999999
Marshall Islands,MHL,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.7741146,-1.2346237,-1.23423859999999,-1.202114,-1.1847221,-0.316748,-0.3160496,-0.315822799999999,-0.3344329,-0.3332193,-0.21495,-0.212893199999999,-0.1660294
Marshall Islands,MHL,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,1.3502698,1.5682717,1.5672321,1.5640556,1.5750282,1.1425008,0.8824277,1.1385207,1.14243,1.1508696,1.0394581,1.004613,1.2819745
Marshall Islands,MHL,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,1.0194161,0.6288064,0.6261616,0.6588507,0.6618356,0.6868748,0.6872034,0.6863992,0.5808532,0.8478418,0.7858463,0.7827543,0.836255
Marshall Islands,MHL,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,0.9864973,0.872458,0.8702091,0.8797777,0.8769027,0.9435256,0.9357159,0.9347059,0.9067185,0.9369232,0.6958712,0.6912417,0.6897211
Marshall Islands,MHL,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-1.05643629999999,-1.0536779,-1.0600603,-1.0873386,-1.0894464,-0.814477799999999,-0.7916806,-0.790455799999999,-0.7985966,-0.797231199999999,-0.892459999999999,-0.8933951,-0.9175268
Martinique,MTQ,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,0.8638503,0.8614942,0.8565981,0.8569702,1.1646295,1.1685187,1.1716528,1.1694105,1.1732244,1.1784788,0.5557528,0.5531818,0.5522989
Martinique,MTQ,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.7531799,0.7518252,0.7521664,0.7525475,1.1121628,1.1093212,1.110309,1.1106297,1.1123907,1.1141072,1.109205,1.1121142,1.214283
Martinique,MTQ,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.5993238,0.5930005,0.592333,0.5902934,0.8176369,0.8160725,0.8121773,0.8126545,0.8160116,0.6568021,0.4960318,0.4938604,0.497598
Martinique,MTQ,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.7788886,0.7934275,0.7878884,0.7755074,-0.0402989,-0.0347847,0.8732221,0.8709978,0.873191,0.6461361,0.6485582,0.6399761,0.8013243
Martinique,MTQ,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,0.6114991,0.6167363,0.6123705,0.6059404,0.6128618,0.6146158,0.612431,0.6105316,..,..,..,..,..
Martinique,MTQ,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.9311505,0.9322238,0.9204959,0.9187576,0.8556858,0.866755,0.8693433,1.1088764,1.1100024,1.1130552,0.6342679,0.6321771,0.6266049
Mauritania,MRT,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.6166503,-0.5421054,-0.734616199999999,-0.7989219,-0.9214158,-0.9528354,-0.8308534,-0.8700694,-0.8944903,-0.981007499999999,-0.7915263,-0.879153,-0.8477941
Mauritania,MRT,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.5153748,-0.505274,-0.6504224,-0.830782599999999,-0.845636899999999,-0.9313712,-0.895438499999999,-0.8206663,-0.834363699999999,-0.824074099999999,-0.9008005,-0.848290299999999,-0.87695
Mauritania,MRT,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.815385999999999,-1.0034248,-1.0990669,-1.1394547,-0.7612141,-0.776510199999999,-0.9065538,-0.7637873,-0.748524899999999,-0.645438,-0.6263455,-0.5222228,-0.2992865
Mauritania,MRT,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.899488699999999,-0.953907899999999,-0.989272199999999,-1.069894,-0.9896735,-0.9742152,-0.915534499999999,-0.806902,-0.823958899999999,-0.7821412,-0.7061772,-0.8740834,-0.8487425
Mauritania,MRT,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,-0.6984326,-0.6639976,-0.8761489,-0.943839,-0.917447599999999,-0.922540199999999,-0.9229242,-0.971436699999999,-0.938720599999999,-0.8727345,-0.798863299999999,-0.894332599999999,-0.8832882
Mauritania,MRT,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.5076316,-0.482121199999999,-0.678852999999999,-0.8388686,-0.832768899999999,-0.821841399999999,-0.6847164,-0.707577,-0.7617925,-0.7614288,-0.8732894,-0.969900299999999,-0.968165699999999
Mauritius,MUS,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,0.3259093,0.343491,0.4410037,0.4205264,0.4563263,0.2903886,0.3223687,0.2855506,0.3016043,0.3198001,0.3426669,0.416008,0.3948817
Mauritius,MUS,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.7333444,0.7467754,0.98957,0.9262441,1.052631,1.0592368,1.1005388,1.0288458,0.9336102,0.8595784,0.8319144,0.738763,0.7319597
Mauritius,MUS,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.502475,0.4718019,1.0701031,1.0531756,0.8096197,1.0248107,1.0313567,1.0144918,0.8991856,0.9291254,0.928832,0.9264413,0.8607357
Mauritius,MUS,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.837472,0.8838383,1.0288472,0.9329893,0.9599584,0.8836384,0.9620156,0.9262704,0.926741,0.8929962,0.9547352,0.7212842,0.6838381
Mauritius,MUS,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,0.7170552,0.7228476,0.8183553,0.8106968,0.8373596,0.8000559,0.8176716,0.7837644,0.7783716,0.5288847,0.490144,0.3693402,0.3427296
Mauritius,MUS,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.8089043,0.7545106,0.9687685,0.9616397,1.1372839,1.0125431,1.062971,1.0666823,1.0408014,0.9600603,0.9972365,0.9383776,0.896846
Mexico,MEX,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.383217,-0.4247504,-0.4579567,-0.5312775,-0.7528978,-0.840903899999999,-0.8211672,-0.9481326,-0.9427494,-0.8896518,-0.853792,-0.8733867,-0.8757541
Mexico,MEX,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.0704234,0.0989004,0.198193,0.2228276,0.131427,0.0999956999999999,0.1280596,0.0099863,-0.0269292,-0.00866849999999999,-0.0462657999999999,-0.0457428999999999,-0.0874176
Mexico,MEX,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.8229063,-0.7251572,-0.8010179,-0.804453299999999,-0.959658599999999,-0.892263399999999,-0.833912099999999,-1.0455954,-0.927316799999999,-0.8974274,-0.7772933,-0.736204699999999,-0.5890439
Mexico,MEX,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.5089477,-0.617978399999999,-0.5948829,-0.6475514,-0.5831095,-0.6829719,-0.667592499999999,-0.7300047,-0.8062687,-0.8760117,-0.986665199999999,-1.0248188,-1.0822517
Mexico,MEX,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,0.302969,0.1509914,0.1613289,0.140441,0.0591695,-0.0649057,-0.09985,-0.1417561,-0.0473499999999999,-0.0639434,-0.0915771,-0.17373,-0.240528499999999
Mexico,MEX,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.1160396,0.1727169,0.2864858,0.2862275,0.2083406,0.1825598,0.1610393,0.1640815,-0.00317669999999999,-0.0417639999999999,-0.1196879,-0.191282199999999,-0.156337
"Micronesia, Fed. Sts.",FSM,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.1017024,-0.2277112,-0.0430928,-0.0428372,0.8531295,0.8558006,0.7744119,0.7728719,0.7754912,0.7791,0.4040448,0.3004111,0.2998184
"Micronesia, Fed. Sts.",FSM,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.4379422,-0.691110999999999,-0.6908698,-0.670745399999999,-0.1731488,-0.1751578,-0.1744595,0.0691179,0.0703628999999999,0.0007813,0.1389059,0.1409627,-0.0852637
"Micronesia, Fed. Sts.",FSM,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,1.2088755,1.0812283,1.08067,1.0789642,1.0732124,1.071904,1.0686461,1.0690453,1.2058557,1.009383,1.1206831,1.2268624,1.5042238
"Micronesia, Fed. Sts.",FSM,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.495955,0.2574728,0.2560216,0.2527776,0.1504371,0.1518818,0.15212,0.1515372,0.0309074,0.2217998,0.6699225,0.8844429,0.9774711
"Micronesia, Fed. Sts.",FSM,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,0.9844809,0.7496022,0.8485562,0.846155,0.8534087,0.8540637,0.8439099,0.8432005,0.8841628,1.0303454,0.6446556,0.640026,0.6385055
"Micronesia, Fed. Sts.",FSM,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.5512136,-0.780307499999999,-0.7847858,-0.7612623,-0.8079514,-0.779537399999999,-0.7728383,-0.681372099999999,-0.7713626,-0.8495212,-0.851506099999999,-0.761884,-0.7640118
Moldova,MDA,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.6878966,-0.6534376,-0.7197195,-0.8114962,-0.969687699999999,-1.03857019999999,-1.099628,-0.937231199999999,-0.871319899999999,-0.7732817,-0.7308378,-0.550342,-0.421512599999999
Moldova,MDA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.604127499999999,-0.5793138,-0.5624904,-0.5012795,-0.463918799999999,-0.6288785,-0.6014068,-0.4025781,-0.215601899999999,-0.2731316,-0.2721944,-0.210143599999999,-0.133791
Moldova,MDA,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.0745102,0.1492997,0.1385944,0.1501042,-0.0788413999999999,-0.1714471,-0.1842961,-0.181840299999999,-0.2383059,-0.1474608,-0.149089399999999,-0.0451684,-0.2465629
Moldova,MDA,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.3350164,-0.2783037,-0.360517,-0.4252199,-0.364908299999999,-0.419315799999999,-0.424311899999999,-0.4332048,-0.4034988,-0.3747443,-0.377801599999999,-0.2519381,-0.1948034
Moldova,MDA,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,0.083603,0.2324501,0.0215492,-0.0685532,-0.0337182,-0.0642348,-0.103968499999999,-0.110529999999999,-0.1677532,-0.1508752,-0.0883867,0.0252853,0.0872112999999999
