STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,ACTIVITY,Economic activity,MEASURE,Measure,PRICE_BASE,Price base,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,EST_METHOD,Estimation methodology,OBS_STATUS,Observation status
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,CHE,Switzerland,OTU,Other services,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,116112.526,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,CHE,Switzerland,A,"Agriculture, forestry and fishing",D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,1565.47674042041,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,CHE,Switzerland,K,Financial and insurance activities,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,38763.2809520814,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,CHE,Switzerland,C,Manufacturing,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,66564.776348999,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GBR,United Kingdom,B,Mining and quarrying,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,4264,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GBR,United Kingdom,A,"Agriculture, forestry and fishing",D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,4532,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GBR,United Kingdom,F,Construction,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,54405,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GBR,United Kingdom,K,Financial and insurance activities,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,80673,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GBR,United Kingdom,LTN,Real estate; Professional and business support services,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,176655,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GBR,United Kingdom,D_E,"Electricity, gas, steam and air conditioning supply; Water supply; sewerage, waste management and remediation activities",D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,16405,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GBR,United Kingdom,GTI,Wholesale and retail trade; repair of motor vehicles and motorcycles; transportation and storage; accommodation and food service activities,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,231947,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GBR,United Kingdom,C,Manufacturing,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,121213,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GBR,United Kingdom,J,Information and communication,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,79429,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GBR,United Kingdom,OTU,Other services,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,321575,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,USA,United States,K,Financial and insurance activities,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,851709.297,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,USA,United States,LTN,Real estate; Professional and business support services,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,1805608.63,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,USA,United States,OTU,Other services,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,3911616.535,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,USA,United States,B,Mining and quarrying,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,86239.691,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,USA,United States,F,Construction,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,598506.712,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,USA,United States,D_E,"Electricity, gas, steam and air conditioning supply; Water supply; sewerage, waste management and remediation activities",D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,122218.35,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,USA,United States,J,Information and communication,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,709307.159,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,USA,United States,GTI,Wholesale and retail trade; repair of motor vehicles and motorcycles; transportation and storage; accommodation and food service activities,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,2168736.141,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,USA,United States,C,Manufacturing,D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,1149865.206,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,USA,United States,A,"Agriculture, forestry and fishing",D1,Compensation of employees,V,Current prices,XDC,National currency,2019,,56173.588,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,FIN,Finland,K,Financial and insurance activities,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,712,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,FIN,Finland,OTU,Other services,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,10395,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,FIN,Finland,D_E,"Electricity, gas, steam and air conditioning supply; Water supply; sewerage, waste management and remediation activities",P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,2857,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,FIN,Finland,B,Mining and quarrying,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,362,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,FIN,Finland,A,"Agriculture, forestry and fishing",P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,1621,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,FIN,Finland,GTI,Wholesale and retail trade; repair of motor vehicles and motorcycles; transportation and storage; accommodation and food service activities,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,4497,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,FRA,France,F,Construction,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,9919,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,FRA,France,K,Financial and insurance activities,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,22395,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,FRA,France,LTN,Real estate; Professional and business support services,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,249931,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,FRA,France,GTI,Wholesale and retail trade; repair of motor vehicles and motorcycles; transportation and storage; accommodation and food service activities,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,53773,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,FRA,France,OTU,Other services,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,87387,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,FRA,France,C,Manufacturing,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,51835,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,FRA,France,D_E,"Electricity, gas, steam and air conditioning supply; Water supply; sewerage, waste management and remediation activities",P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,25403,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,FRA,France,J,Information and communication,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,31545,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,FRA,France,B,Mining and quarrying,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,946,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,FRA,France,A,"Agriculture, forestry and fishing",P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,12072,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,DEU,Germany,K,Financial and insurance activities,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,15548,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,DEU,Germany,J,Information and communication,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,35590,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,DEU,Germany,F,Construction,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,9594,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,DEU,Germany,A,"Agriculture, forestry and fishing",P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,10228,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,DEU,Germany,OTU,Other services,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,127191,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,DEU,Germany,C,Manufacturing,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,146047,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,DEU,Germany,D_E,"Electricity, gas, steam and air conditioning supply; Water supply; sewerage, waste management and remediation activities",P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,31384,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,DEU,Germany,B,Mining and quarrying,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,1244,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,DEU,Germany,GTI,Wholesale and retail trade; repair of motor vehicles and motorcycles; transportation and storage; accommodation and food service activities,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,80651,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,DEU,Germany,LTN,Real estate; Professional and business support services,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,316608,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GRC,Greece,F,Construction,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,171.961,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GRC,Greece,K,Financial and insurance activities,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,933.148,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GRC,Greece,LTN,Real estate; Professional and business support services,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,3257.969,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GRC,Greece,B,Mining and quarrying,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,257.026,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GRC,Greece,GTI,Wholesale and retail trade; repair of motor vehicles and motorcycles; transportation and storage; accommodation and food service activities,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,3907.306,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GRC,Greece,C,Manufacturing,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,2369.444,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GRC,Greece,OTU,Other services,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,4626.757,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GRC,Greece,A,"Agriculture, forestry and fishing",P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,2250.48,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GRC,Greece,J,Information and communication,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,1304.232,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,GRC,Greece,D_E,"Electricity, gas, steam and air conditioning supply; Water supply; sewerage, waste management and remediation activities",P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,1236.913,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,HUN,Hungary,GTI,Wholesale and retail trade; repair of motor vehicles and motorcycles; transportation and storage; accommodation and food service activities,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,1843920,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,HUN,Hungary,B,Mining and quarrying,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,57192,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,HUN,Hungary,A,"Agriculture, forestry and fishing",P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,518522,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,HUN,Hungary,LTN,Real estate; Professional and business support services,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,2864733,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,HUN,Hungary,F,Construction,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,326283,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,HUN,Hungary,OTU,Other services,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,2757913,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,HUN,Hungary,D_E,"Electricity, gas, steam and air conditioning supply; Water supply; sewerage, waste management and remediation activities",P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,581976,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,HUN,Hungary,J,Information and communication,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,479275,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,HUN,Hungary,C,Manufacturing,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,3354882,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,HUN,Hungary,K,Financial and insurance activities,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,218849,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,IRL,Ireland,D_E,"Electricity, gas, steam and air conditioning supply; Water supply; sewerage, waste management and remediation activities",P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,2024.031,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,IRL,Ireland,F,Construction,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,592.33,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,IRL,Ireland,K,Financial and insurance activities,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,3131.528,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,IRL,Ireland,LTN,Real estate; Professional and business support services,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,38209.848,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,IRL,Ireland,B,Mining and quarrying,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,195.757,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,IRL,Ireland,J,Information and communication,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,48101.338,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,IRL,Ireland,GTI,Wholesale and retail trade; repair of motor vehicles and motorcycles; transportation and storage; accommodation and food service activities,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,3868.877,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,IRL,Ireland,A,"Agriculture, forestry and fishing",P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,1313.06,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,IRL,Ireland,OTU,Other services,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,5436.073,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,IRL,Ireland,C,Manufacturing,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,90682.345,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,ITA,Italy,F,Construction,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,7315.9,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,ITA,Italy,GTI,Wholesale and retail trade; repair of motor vehicles and motorcycles; transportation and storage; accommodation and food service activities,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,48835.1,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,ITA,Italy,C,Manufacturing,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,67345.2,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,ITA,Italy,A,"Agriculture, forestry and fishing",P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,9803.8,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,ITA,Italy,K,Financial and insurance activities,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,7602.9,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,ITA,Italy,J,Information and communication,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,19144.7,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,ITA,Italy,LTN,Real estate; Professional and business support services,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,108185.3,,,,6,Millions,1,One,,,A,Normal value
DATAFLOW,OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),"STAN Database for Structural Analysis, 2025 edition",I,A,Annual,ITA,Italy,OTU,Other services,P51G,Gross fixed capital formation,V,Current prices,XDC,National currency,2019,,37694.1,,,,6,Millions,1,One,,,A,Normal value
