cpc4,isic_rev3_3,probability_weight
"C10K","403",.2472582
"C10L","101",.022245
"C10L","231",.0429342
"C10L","232",.8224134
"C10L","241",.073597
"C10L","402",.0388105
"C10M","232",.0792097
"C10M","241",.7756917
"C10M","242",.0513911
"C10M","289",.0228896
"C10M","291",.0207132
"C10M","410",.0501046
"C10N","232",.1102192
"C10N","241",.7626939
"C10N","242",.0572347
"C10N","289",.0338595
"C10N","291",.0359928
"C11B","011",.0248389
"C11B","151",.3855585
"C11B","152",.0299721
"C11B","153",.2187634
"C11B","154",.0450506
"C11B","241",.0245264
"C11B","242",.2260143
"C11B","403",.0452757
"C11C","151",.4972968
"C11C","152",.0824276
"C11C","154",.0417933
"C11C","232",.2460905
"C11C","241",.1323918
"C11D","241",.260637
"C11D","242",.739363
"C12C","153",.0360062
"C12C","154",.0605746
"C12C","155",.9034193
"C12F","011",.0462571
"C12F","141",.0551362
"C12F","153",.0607589
"C12F","154",.1889482
"C12F","155",.5978805
"C12F","410",.0510191
"C12G","151",.025797
"C12G","154",.0766161
"C12G","155",.8975869
"C12H","155",1
"C12J","011",.0278206
"C12J","151",.0590264
"C12J","154",.8760422
"C12J","155",.0371107
"C12L","155",1
"C12M","014",.0848547
"C12M","154",.038542
"C12M","241",.0709244
"C12M","251",.0222902
"C12M","252",.0922308
"C12M","291",.0281028
"C12M","403",.0998536
"C12M","410",.5632014
"C12N","012",.0295807
"C12N","151",.0424251
"C12N","153",.3193054
"C12N","154",.2849458
"C12N","241",.038163
"C12N","242",.28558
"C12P","153",.3274035
"C12P","154",.4836643
"C12P","241",.1173339
"C12P","242",.0450911
"C12P","410",.0265073
"C12Q","151",.0675621
"C12Q","153",.4351603
"C12Q","154",.074349
"C12Q","241",.2079773
"C12Q","242",.2149514
"C12R","151",.0528691
"C12R","152",.1050575
"C12R","153",.2407798
"C12R","154",.3082133
"C12R","241",.0457226
"C12R","242",.2473577
"C12Y","151",.043276
"C12Y","152",.1435881
"C12Y","153",.4879706
"C12Y","154",.1992038
"C12Y","210",.0225404
"C12Y","241",.0226403
"C12Y","242",.0807808
"C13B","011",.0769491
"C13B","154",.9230509
"C13K","153",.6139689
"C13K","154",.3581325
"C13K","241",.0278985
"C14B","173",.0773834
"C14B","181",.6382226
"C14B","192",.0709752
"C14B","291",.1841154
"C14B","369",.0293035
"C14C","151",.0468892
"C14C","181",.1449316
"C14C","191",.1099795
"C14C","192",.0234539
"C14C","241",.6747457
"C21B","271",.9190274
"C21B","291",.0809726
"C21C","271",.8094644
"C21C","273",.1695936
"C21C","291",.020942
"C21D","271",.9456472
"C21D","273",.0543528
"C22B","120",.0280932
"C22B","132",.2138561
"C22B","241",.0218544
"C22B","271",.1869659
"C22B","272",.5208569
"C22B","289",.0283735
"C22C","271",.8608052
"C22C","272",.0565052
"C22C","273",.0826896
"C22F","271",.1391586
"C22F","272",.5371304
"C22F","273",.2074183
"C22F","289",.060754
"C22F","291",.0323236
"C22F","353",.0232151
"C23C","241",.1103345
"C23C","271",.2156927
"C23C","272",.4052309
"C23C","289",.2687419
"C23D","242",.3842817
"C23D","261",.1136531
"C23D","271",.3069304
"C23D","272",.0615731
"C23D","289",.1335616
"C23F","241",.2472124
"C23F","269",.0308669
"C23F","271",.2471008
"C23F","272",.4036614
"C23F","289",.0711585
"C23G","241",.1545042
"C23G","271",.6080905
"C23G","272",.2059855
"C23G","289",.0314198
"C25B","241",.2563541
"C25B","272",.5979122
"C25B","289",.1457337
"C25C","271",.0672944
"C25C","272",.8783057
"C25C","289",.0543999
"C25D","241",.0432885
"C25D","271",.1002363
"C25D","272",.5516006
"C25D","289",.3048745
"C25F","222",.3026294
"C25F","241",.0768759
"C25F","271",.2521214
"C25F","272",.2854064
"C25F","289",.0829669
"C30B","241",.2026557
"C30B","261",.052233
"C30B","272",.0692136
"C30B","289",.0561622
"C30B","291",.1111438
"C30B","369",.5085915
"C40B","241",.7708812
"C40B","242",.1759593
"C40B","300",.0531594
"D01B","171",.0341945
"D01B","173",.3514032
"D01B","202",.2030416
"D01B","289",.2118029
"D01B","291",.1995578
"D01C","172",.0698621
"D01C","173",.3810564
"D01C","181",.328979
"D01C","241",.1880675
"D01C","924",.032035
"D01D","171",.0719867
"D01D","172",.0240224
"D01D","173",.151916
"D01D","241",.3480522
"D01D","243",.4040227
"D01F","171",.0696801
"D01F","173",.2412
"D01F","241",.5410873
"D01F","243",.1480327
"D01G","171",.3865789
"D01G","173",.5777811
"D01G","243",.0356401
"D01H","171",.2145061
"D01H","173",.1942725
"D01H","292",.5912214
"D02G","171",.815905
"D02G","173",.094984
"D02G","243",.0891111
"D02H","171",.0760191
"D02H","173",.7320275
"D02H","243",.0273647
"D02H","291",.0846481
"D02H","292",.0799408
"D02J","171",.1553083
"D02J","173",.0349617
"D02J","243",.8097301
"D03C","173",.2211544
"D03C","191",.6133339
"D03C","289",.0341151
"D03C","292",.1313966
"D03D","172",.0223301
"D03D","173",.8905866
"D03D","292",.0870834
"D03J","173",.5023384
"D03J","191",.3399046
"D03J","292",.157757
"D04B","173",.7607536
"D04B","292",.2392464
"D04C","171",.0316785
"D04C","172",.0829395
"D04C","173",.7165486
"D04C","252",.0259786
"D04C","291",.0734559
"D04C","292",.0693987
"D04D","171",.0569977
"D04D","172",.1410767
"D04D","173",.7424029
"D04D","210",.0280544
"D04D","369",.0314683
"D04G","171",.0754348
"D04G","172",.6258359
"D04G","173",.151463
"D04G","192",.0341031
"D04G","252",.0224025
"D04G","361",.0262638
"D04G","369",.064497
"D04H","171",.0420011
"D04H","172",.0380791
"D04H","173",.9199198
"D05B","173",.9778432
"D05B","289",.0221568
"D05C","172",.2772926
"D05C","173",.6946211
"D05C","289",.0280863
"D05D","173",1
"D06B","171",.5031936
"D06B","172",.0409192
"D06B","173",.4558873
"D06C","171",.1698407
"D06C","172",.0241787
"D06C","173",.8059806
"D06F","171",.0225428
"D06F","173",.0314103
"D06F","281",.0254518
"D06F","293",.888041
"D06F","361",.0325541
"D06G","172",.6804784
"D06G","173",.2793891
"D06G","369",.0401325
"D06H","172",.0651263
"D06H","173",.9348737
"D06J","171",.740631
"D06J","173",.2344543
"D06J","181",.0249146
"D06L","171",.6131827
"D06L","173",.3461679
"D06L","241",.0406495
"D06M","171",.0584712
"D06M","173",.7531705
"D06M","241",.1345879
"D06M","243",.0537704
"D06N","172",.5312018
"D06N","173",.3432896
"D06N","181",.0871979
"D06N","241",.0383107
"D06P","171",.6519011
"D06P","173",.2828073
"D06P","241",.0440567
"D06P","243",.021235
"D06Q","171",.1219865
"D06Q","172",.0507252
"D06Q","173",.7238867
"D06Q","181",.0557188
"D06Q","242",.0271778
"D06Q","243",.0205049
"D07B","243",.8700855
"D07B","251",.1299145
"D10B","171",.0307138
"D10B","173",.9692861
"D21B","201",.3123088
"D21B","210",.6876912
"D21C","201",.0228953
"D21C","210",.9286095
"D21C","241",.0484952
"D21D","210",1
"D21F","210",.9040186
"D21F","292",.0959814
"D21G","210",.9448751
"D21G","292",.055125
"D21H","210",.9666851
"D21H","241",.0333149
"D21J","210",1
"E01B","269",.0266625
"E01B","352",.9733375
"E01C","269",1
"E01D","269",.6570177
"E01D","271",.1787073
"E01D","351",.0315797
"E01D","352",.025378
"E01D","452",.1073173
"E01F","269",.6174782
"E01F","271",.2160374
"E01F","289",.0242835
"E01F","341",.0371457
"E01F","342",.0280572
"E01F","352",.0340054
"E01F","452",.0429926
"E01H","269",.0258803
"E01H","271",.0413499
"E01H","291",.1865619
"E01H","292",.2400816
"E01H","341",.0565784
"E01H","342",.0741504
"E01H","352",.042224
"E01H","410",.3331735
"E02B","269",.0863348
"E02B","351",.1055044
"E02B","410",.8081608
"E02C","269",.0263214
"E02C","351",.8094831
"E02C","410",.1641956
"E02D","269",.5753816
"E02D","410",.0907189
"E02D","451",.3338996
"E02F","269",.0897556
"E02F","291",.0321172
"E02F","292",.1222029
"E02F","451",.7559243
"E03B","410",1
"E03C","403",.0257055
"E03C","410",.9742945
"E03D","410",1
"E03F","269",.0632042
"E03F","410",.9031942
"E03F","451",.0336016
"E04B","202",.0524457
"E04B","269",.8507391
"E04B","271",.0601202
"E04B","452",.0366951
"E04C","202",.1022973
"E04C","269",.7740538
"E04C","271",.1236489
"E04D","202",.1296463
"E04D","242",.0673935
"E04D","261",.0777194
"E04D","269",.6156428
"E04D","271",.0458574
"E04D","289",.0637406
"E04F","202",.2493274
"E04F","242",.0476008
"E04F","269",.6315812
"E04F","271",.0231374
"E04F","452",.0223106
"E04F","454",.0260426
"E04G","202",.0227464
"E04G","269",.9287753
"E04G","271",.0484783
"E04H","269",.6266938
"E04H","271",.1320203
"E04H","289",.023627
"E04H","551",.2176589
"E05B","289",.082458
"E05B","291",.0438334
"E05B","292",.0453394
"E05B","341",.3206629
"E05B","342",.0227552
"E05B","343",.3999375
"E05B","551",.030709
"E05B","552",.0543046
"E05C","269",.0330192
"E05C","271",.0705044
"E05C","289",.1130406
"E05C","291",.1312637
"E05C","292",.0880325
"E05C","293",.0375896
"E05C","341",.1186437
"E05C","342",.0552249
"E05C","343",.2459275
"E05C","454",.0357574
"E05C","551",.0709965
"E05D","261",.0975571
"E05D","269",.0315306
"E05D","271",.0301821
"E05D","289",.0324368
"E05D","291",.043584
"E05D","292",.0427973
"E05D","293",.0585811
"E05D","341",.1828867
"E05D","342",.0900107
"E05D","343",.2935423
"E05D","454",.0463477
"E05D","551",.0505435
"E05F","261",.1054047
"E05F","291",.360153
"E05F","331",.0226037
"E05F","341",.2906556
"E05F","342",.0260238
"E05F","343",.1733993
"E05F","454",.02176
"E05G","242",.0254011
"E05G","269",.241557
"E05G","271",.2125914
"E05G","272",.0300127
"E05G","273",.2493948
"E05G","551",.2410431
"E05Y","261",.095815
"E05Y","291",.2634651
"E05Y","292",.0216875
"E05Y","293",.028077
"E05Y","341",.2486542
"E05Y","342",.039036
"E05Y","343",.2355298
"E05Y","454",.0353919
"E05Y","552",.0323435
"E06B","202",.1411121
"E06B","252",.245228
"E06B","261",.4670299
"E06B","269",.0514354
"E06B","281",.0438743
"E06B","291",.0236889
"E06B","454",.0276315
"E06C","242",.2732258
"E06C","269",.2209231
"E06C","271",.2295289
"E06C","281",.0257531
"E06C","289",.0722945
"E06C","291",.1434118
"E06C","551",.0348628
"E21B","112",.6200927
"E21B","269",.0453244
"E21B","291",.1272185
"E21B","402",.0261489
"E21B","403",.048266
"E21B","410",.1329493
"E21C","141",.1474945
"E21C","291",.1898905
"E21C","292",.5699275
"E21C","410",.0926875
"E21D","269",.4552254
"E21D","271",.0886682
"E21D","291",.1062934
"E21D","292",.0733369
"E21D","410",.0286191
"E21D","451",.247857
"E21F","269",.0860324
"E21F","271",.0236433
"E21F","291",.3435753
"E21F","292",.0680671
"E21F","602",.4473249
"E21F","603",.031357
"F01B","291",1
"F01C","291",1
"F01D","291",.8215454
"F01D","403",.1784545
"F01K","281",.1306519
"F01K","291",.0895788
"F01K","403",.7453815
"F01K","410",.0343879
"F01L","291",1
"F01M","291",1
"F01N","241",.0829566
"F01N","269",.073029
"F01N","272",.0271726
"F01N","289",.037938
"F01N","291",.450337
"F01N","341",.1650455
"F01N","343",.0378519
"F01N","351",.0269354
"F01N","359",.0331283
"F01N","410",.0656058
"F01P","291",.3200675
"F01P","341",.1082686
"F01P","343",.0513443
"F01P","351",.021173
"F01P","410",.4991467
"F02B","232",.0257995
"F02B","291",.8450228
"F02B","319",.1291777
"F02C","291",.7343023
"F02C","353",.1456608
"F02C","402",.0351798
"F02C","403",.0848571
"F02D","232",.0386934
"F02D","291",.8417537
"F02D","319",.0569397
"F02D","341",.0394575
"F02D","402",.0231557
"F02F","273",.0484987
"F02F","291",.8181484
"F02F","319",.0793885
"F02F","410",.0539643
"F02G","291",.9011311
"F02G","403",.0628503
"F02G","410",.0360186
"F02K","291",.2420761
"F02K","353",.757924
"F02M","232",.0497917
"F02M","291",.8999289
"F02M","402",.0502794
"F02N","291",.0422086
"F02N","319",.9577914
"F02P","291",.0265966
"F02P","319",.9734034
"F03B","291",.2335835
"F03B","401",.0214361
"F03B","410",.7449803
"F03C","192",.0294696
"F03C","291",.9705304
"F03D","291",.9748985
"F03D","401",.0251015
"F03G","291",.3831442
"F03G","401",.0712444
"F03G","403",.3220261
"F03G","410",.2099354
"F03G","611",.0136499
"F03H","319",.0541097
"F03H","353",.9458902
"F04B","112",.1219687
"F04B","291",.8780313
"F04C","291",1
"F04D","269",.0352366
"F04D","291",.6985778
"F04D","410",.2661856
"F04F","112",.042609
"F04F","241",.0685065
"F04F","281",.0211427
"F04F","291",.0894228
"F04F","403",.2148049
"F04F","410",.5635141
"F05B","291",.8390178
"F05B","401",.0313248
"F05B","410",.1296574
"F05C","192",.038567
"F05C","269",.0291785
"F05C","271",.1150935
"F05C","272",.0442082
"F05C","273",.2610778
"F05C","291",.511875
"F05D","291",.8289762
"F05D","353",.07544
"F05D","403",.0955837
"F15B","291",1
"F15C","241",.1393088
"F15C","242",.0240346
"F15C","251",.029813
"F15C","269",.0556794
"F15C","291",.3307849
"F15C","311",.0285417
"F15C","369",.0255482
"F15C","410",.3662896
"F15D","241",.0327761
"F15D","252",.0336848
"F15D","269",.029722
"F15D","271",.0242439
"F15D","281",.0437728
"F15D","291",.0579094
"F15D","353",.2060088
"F15D","403",.0563117
"F15D","410",.482313
"F15D","603",.0332573
"F16B","242",.0432598
"F16B","252",.1140616
"F16B","269",.185493
"F16B","271",.1022437
"F16B","289",.1463073
"F16B","341",.033194
"F16B","353",.0251338
"F16B","361",.3503068
"F16C","269",.0241367
"F16C","271",.1974104
"F16C","289",.0222061
"F16C","291",.6337403
"F16C","292",.0981647
"F16C","341",.0243417
"F16D","192",.133568
"F16D","291",.7384348
"F16D","341",.0351847
"F16D","343",.0928125
"F16F","251",.1196835
"F16F","291",.7691739
"F16F","341",.0563907
"F16F","343",.0547519
"F16G","173",.1518768
"F16G","251",.5998183
"F16G","271",.0497784
"F16G","291",.1985265
"F16H","291",.9711384
"F16H","341",.0288616
"F16J","271",.0378747
"F16J","289",.0712267
"F16J","291",.8908985
"F16K","252",.0250987
"F16K","269",.0327117
"F16K","291",.28729
"F16K","292",.1005259
"F16K","331",.0449985
"F16K","403",.0747103
"F16K","410",.4346648
"F16L","251",.2430388
"F16L","252",.4716152
"F16L","269",.0561489
"F16L","271",.0732951
"F16L","289",.0318556
"F16L","291",.033034
"F16L","410",.0910124
"F16M","291",.0345466
"F16M","300",.0555337
"F16M","322",.0436719
"F16M","323",.0390992
"F16M","332",.7422895
"F16M","361",.0602931
"F16M","369",.024566
"F16N","291",.8804027
"F16N","292",.0439388
"F16N","341",.0290741
"F16N","501",.0465844
"F16P","173",.0353101
"F16P","289",.0396432
"F16P","291",.0890133
"F16P","292",.5622649
"F16P","312",.0639056
"F16P","331",.0736048
"F16P","332",.0851788
"F16P","371",.0510793
"F16S","202",.5376636
"F16S","252",.3202349
"F16S","361",.1421015
"F16T","403",1
"F17B","171",.722289
"F17B","173",.2459834
"F17B","291",.0317276
"F17C","232",.0300335
"F17C","402",.9699666
"F17D","402",.1786749
"F17D","603",.8213251
"F21H","261",.0288953
"F21H","269",.6188367
"F21H","315",.3035114
"F21H","332",.0487566
"F21K","261",.0742468
"F21K","315",.4446484
"F21K","321",.286515
"F21K","332",.1945898
"F21L","314",.0779803
"F21L","315",.9220197
"F21S","315",.3908266
"F21S","332",.5790488
"F21S","341",.0301247
"F21V","315",.9289799
"F21V","332",.0710201
"F21W","315",.8028557
"F21W","332",.1971443
"F21Y","314",.0257356
"F21Y","315",.7614761
"F21Y","321",.0530541
"F21Y","332",.1597342
"F22B","281",.4911248
"F22B","403",.4629809
"F22B","410",.0458943
"F22D","281",.2314139
"F22D","403",.6172231
"F22D","410",.1513631
"F22G","281",.1240212
"F22G","403",.840441
"F22G","410",.0355377
"F23B","201",.0341737
"F23B","202",.047274
"F23B","269",.0227558
"F23B","291",.4349388
"F23B","293",.299327
"F23B","403",.0963505
"F23B","751",.0651802
"F23C","281",.0272043
"F23C","291",.4363768
"F23C","402",.3774007
"F23C","403",.1590182
"F23D","232",.0281377
"F23D","269",.0553017
"F23D","291",.1054487
"F23D","293",.0545215
"F23D","402",.7324219
"F23D","403",.0241684
"F23G","231",.03863
"F23G","269",.0358245
"F23G","291",.4381196
"F23G","372",.0908159
"F23G","402",.053294
"F23G","403",.343316
"F23H","269",.0589372
"F23H","271",.2003897
"F23H","273",.1564803
"F23H","291",.4981472
"F23H","403",.0860454
"F23J","241",.0908424
"F23J","269",.0448327
"F23J","271",.0415957
"F23J","281",.0425687
"F23J","291",.348409
"F23J","293",.0300801
"F23J","403",.4016714
"F23K","231",.0247687
"F23K","291",.2787135
"F23K","402",.1158519
"F23K","403",.1452496
"F23K","603",.4354162
"F23L","269",.0229801
"F23L","281",.0273583
"F23L","291",.5183654
"F23L","293",.0743692
"F23L","402",.0734738
"F23L","403",.2834532
"F23M","269",.1393332
"F23M","271",.0285792
"F23M","291",.3074515
"F23M","293",.1540073
"F23M","402",.0238305
"F23M","403",.112977
"F23M","410",.2338214
"F23N","291",.2970429
"F23N","293",.248926
"F23N","402",.1544469
"F23N","403",.2995842
"F23Q","160",.8088987
"F23Q","232",.0387305
"F23Q","269",.1045668
"F23Q","272",.0209171
"F23Q","402",.0268868
"F23R","291",.8745669
"F23R","402",.1254331
"F24B","202",.14352
"F24B","261",.030746
"F24B","269",.0241915
"F24B","273",.030652
"F24B","293",.7708906
"F24C","261",.0286968
"F24C","293",.9367403
"F24C","403",.0345628
"F24D","293",.0522394
"F24D","331",.0300293
"F24D","403",.9177312
"F24F","252",.0268193
"F24F","269",.052943
"F24F","291",.2381308
"F24F","293",.0235862
"F24F","331",.3047695
"F24F","403",.199895
"F24F","551",.1538562
"F24H","291",.026211
"F24H","293",.4983912
"F24H","403",.4753977
"F24J","014",.0387912
"F24J","252",.053668
"F24J","261",.2894962
"F24J","269",.0741399
"F24J","271",.0225633
"F24J","289",.0290532
"F24J","291",.1053071
"F24J","293",.0852077
"F24J","332",.0499134
"F24J","403",.2518599
"F25B","291",.1162117
"F25B","293",.6282954
"F25B","331",.0366736
"F25B","403",.0722824
"F25B","410",.1465369
"F25C","014",.1005797
"F25C","293",.4550426
"F25C","410",.4443777
"F25D","293",1
"F25J","232",.044467
"F25J","291",.0306685
"F25J","402",.9248645
"F26B","171",.0449749
"F26B","173",.0905982
"F26B","201",.0245135
"F26B","202",.0730553
"F26B","210",.068945
"F26B","269",.0244916
"F26B","291",.1486487
"F26B","403",.2519557
"F26B","410",.272817
"F27B","269",.1339953
"F27B","271",.1699978
"F27B","291",.6960069
"F27D","231",.0217481
"F27D","269",.2240258
"F27D","271",.2117473
"F27D","273",.026018
"F27D","291",.5164608
"F27M","231",.1261001
"F27M","269",.1011931
"F27M","271",.2719219
"F27M","289",.0457108
"F27M","291",.455074
"F28B","291",.0261537
"F28B","403",.9738463
"F28C","269",.036475
"F28C","291",.1697978
"F28C","403",.747971
"F28C","453",.0457562
"F28D","269",.0335712
"F28D","281",.0230073
"F28D","289",.0231125
"F28D","291",.4796124
"F28D","341",.0238568
"F28D","403",.4168398
"F28F","252",.0871711
"F28F","269",.0619738
"F28F","271",.0442888
"F28F","272",.0354131
"F28F","281",.0338087
"F28F","289",.0659188
"F28F","291",.4635094
"F28F","341",.0581618
"F28F","403",.1497545
"F28G","281",.2879786
"F28G","291",.0400899
"F28G","403",.4394094
"F28G","410",.232522
"F41A","292",1
"F41B","242",.0479169
"F41B","291",.3751858
"F41B","292",.5451367
"F41B","315",.0317605
"F41C","292",1
"F41F","269",.0266256
"F41F","291",.0258701
"F41F","292",.7269239
"F41F","353",.2205804
"F41G","292",.9190006
"F41G","353",.0809994
"F41H","173",.1962594
"F41H","181",.0488727
"F41H","242",.1075369
"F41H","261",.0278803
"F41H","269",.0940663
"F41H","292",.4777459
"F41H","353",.0476385
"F41J","173",.0305696
"F41J","202",.0347888
"F41J","251",.1413399
"F41J","252",.0266888
"F41J","269",.1918482
"F41J","292",.3573027
"F41J","353",.2174619
"F42B","242",.554433
"F42B","292",.4455669
"F42C","242",.8829579
"F42C","292",.117042
"F42D","242",1
"G01B","292",.0250927
"G01B","300",.0372395
"G01B","331",.3675633
"G01B","332",.5701045
"G01C","300",.08299
"G01C","331",.1951904
"G01C","332",.2961975
"G01C","353",.425622
"G01D","291",.041832
"G01D","300",.0243758
"G01D","321",.069602
"G01D","331",.424108
"G01D","332",.3667897
"G01D","333",.0317275
"G01D","552",.041565
"G01F","291",.039178
"G01F","331",.8943907
"G01F","410",.0664313
"G01G","269",.032237
"G01G","289",.0259567
"G01G","291",.1938763
"G01G","300",.0962098
"G01G","331",.5795409
"G01G","342",.0319615
"G01G","353",.0402177
"G01H","020",.0240951
"G01H","323",.3071637
"G01H","331",.3878952
"G01H","332",.2589523
"G01H","990",.0218938
"G01J","331",.2112223
"G01J","332",.7887776
"G01K","321",.0282742
"G01K","331",.9376798
"G01K","332",.0340461
"G01L","261",.0816417
"G01L","269",.0537608
"G01L","291",.1013494
"G01L","319",.0647896
"G01L","321",.0281461
"G01L","331",.5906458
"G01L","332",.0796666
"G01M","291",.1405821
"G01M","300",.0284448
"G01M","331",.1426447
"G01M","332",.4058849
"G01M","341",.0523426
"G01M","353",.0301444
"G01M","410",.0355899
"G01M","742",.1643665
"G01N","241",.1133552
"G01N","242",.0335094
"G01N","261",.0242498
"G01N","300",.0253655
"G01N","331",.5136241
"G01N","332",.2049333
"G01N","410",.0849627
"G01P","291",.057476
"G01P","300",.0332144
"G01P","321",.02805
"G01P","331",.4306807
"G01P","332",.0802501
"G01P","333",.0287544
"G01P","341",.0480915
"G01P","353",.2610576
"G01P","552",.0324253
"G01Q","331",.2592505
"G01Q","332",.7407496
"G01R","300",.0271935
"G01R","314",.1491817
"G01R","321",.3967292
"G01R","331",.2646697
"G01R","333",.1622259
"G01S","300",.0245362
"G01S","331",.7705321
"G01S","332",.0494724
"G01S","333",.0261631
"G01S","353",.1292962
"G01T","233",.0374166
"G01T","331",.8422186
"G01T","332",.1203647
"G01V","020",1
"G01W","300",.129541
"G01W","331",.1122569
"G01W","353",.5489868
"G01W","410",.1780403
"G01W","741",.0311749
"G02B","241",.0311547
"G02B","261",.2338562
"G02B","313",.7349892
"G02C","241",.0794459
"G02C","242",.0733014
"G02C","252",.0817797
"G02C","261",.5564751
"G02C","269",.0572598
"G02C","289",.0500177
"G02C","314",.0379163
"G02C","369",.063804
"G02F","241",.2160807
"G02F","242",.0596688
"G02F","261",.6789138
"G02F","289",.0453366
"G03B","332",1
"G03C","222",.0380203
"G03C","241",.8725764
"G03C","242",.0278561
"G03C","741",.0615472
"G03D","749",1
"G03F","222",.4340006
"G03F","241",.343871
"G03F","332",.2221283
"G03G","222",.0505103
"G03G","241",.5405794
"G03G","261",.0670063
"G03G","291",.0496433
"G03G","292",.0773474
"G03G","300",.1118244
"G03G","331",.0674894
"G03G","332",.0355995
"G03H","241",.0337329
"G03H","242",.0618101
"G03H","261",.0433032
"G03H","300",.1225687
"G03H","332",.6164997
"G03H","731",.0840256
"G03H","749",.0380599
"G04B","333",1
"G04C","314",.0782909
"G04C","333",.9217091
"G04D","333",1
"G04F","331",.0211605
"G04F","333",.9788395
"G04G","333",1
"G04R","331",.0661867
"G04R","333",.9338133
"G05B","292",.298107
"G05B","300",.3161413
"G05B","331",.231427
"G05B","722",.1543248
"G05D","291",.0265453
"G05D","331",.2845828
"G05D","353",.5652037
"G05D","403",.039187
"G05D","410",.0844813
"G05F","314",.0246728
"G05F","321",.699871
"G05F","331",.2336501
"G05F","333",.041806
"G05G","291",.1556016
"G05G","292",.0344146
"G05G","300",.0448106
"G05G","312",.0477843
"G05G","321",.0316321
"G05G","331",.117806
"G05G","341",.3041996
"G05G","343",.1900116
"G05G","501",.0425871
"G05G","552",.0311525
"G06C","300",.9164206
"G06C","332",.0409653
"G06C","851",.0426141
"G06D","851",1
"G06E","300",.0893241
"G06E","332",.8831473
"G06E","723",.0275287
"G06F","300",.6870196
"G06F","333",.0443517
"G06F","722",.2653264
"G06F","729",.0033023
"G06G","020",.0335477
"G06G","300",.2802764
"G06G","321",.09143
"G06G","331",.1107879
"G06G","332",.03061
"G06G","333",.3318908
"G06G","753",.1214573
"G06J","300",.0650054
"G06J","321",.1225678
"G06J","331",.1299276
"G06J","333",.6141632
"G06J","401",.0401127
"G06J","742",.0282234
"G06K","300",.4063041
"G06K","321",.1102784
"G06K","331",.026426
"G06K","332",.3698476
"G06K","333",.0392304
"G06K","722",.0479136
"G06M","242",.0458261
"G06M","291",.3152748
"G06M","292",.0625228
"G06M","300",.0233438
"G06M","331",.4216497
"G06M","332",.0748084
"G06M","552",.0565744
"G06N","300",.6031664
"G06N","526",.0233832
"G06N","722",.2338809
"G06N","924",.1122493
"G06N","950",.0273202
"G06Q","300",.1605165
"G06Q","511",.4333437
"G06Q","513",.0004714
"G06Q","523",.0001178
"G06Q","659",.0377116
"G06Q","660",.054046
"G06Q","671",.1356972
"G06Q","672",.0160629
"G06Q","701",.0004714
"G06Q","722",.0564605
"G06Q","724",.0210299
"G06Q","741",.0621304
"G06Q","743",.0215637
"G06Q","803",.0003771
"G06T","300",.649835
"G06T","331",.0772132
"G06T","332",.2174192
"G06T","722",.0555326
"G07B","641",.5886616
"G07B","741",.4113385
"G07C","300",.1780777
"G07C","314",.023563
"G07C","331",.0682794
"G07C","333",.0564431
"G07C","341",.1854386
"G07C","526",.1538005
"G07C","551",.094265
"G07C","702",.00483
"G07C","722",.0387031
"G07C","741",.0820715
"G07C","749",.0700588
"G07C","924",.0444693
"G07D","210",.7733107
"G07D","291",.0237555
"G07D","552",.2029337
"G07F","291",.0348893
"G07F","300",.0699964
"G07F","505",.0104095
"G07F","671",.0330177
"G07F","722",.0327004
"G07F","741",.0607906
"G07F","924",.7581962
"G07G","210",.1818074
"G07G","300",.593419
"G07G","511",.0317288
"G07G","722",.0244008
"G07G","741",.168644
"G08B","300",.0681838
"G08B","314",.2212777
"G08B","322",.0451128
"G08B","323",.1457269
"G08B","331",.1020847
"G08B","332",.2241215
"G08B","551",.0330484
"G08B","741",.056304
"G08B","749",.0681398
"G08B","950",.0360004
"G08C","300",.0946152
"G08C","314",.0462943
"G08C","323",.0770023
"G08C","331",.5698592
"G08C","333",.0559939
"G08C","401",.1283717
"G08C","722",.0278636
"G08G","300",.0610446
"G08G","331",.046384
"G08G","341",.042217
"G08G","353",.8383946
"G08G","630",.0119598
"G09B","210",.0364921
"G09B","300",.4827066
"G09B","323",.0478851
"G09B","331",.0250346
"G09B","332",.0314235
"G09B","353",.0934576
"G09B","515",.0023479
"G09B","519",.001775
"G09B","551",.0662122
"G09B","651",.0458255
"G09B","722",.095048
"G09B","950",.0717918
"G09C","210",.0417708
"G09C","300",.4843635
"G09C","321",.0240804
"G09C","332",.0777318
"G09C","722",.3720535
"G09D","210",.6870933
"G09D","333",.3129067
"G09F","172",.0246171
"G09F","173",.0495755
"G09F","210",.3219352
"G09F","242",.4217809
"G09F","314",.0237205
"G09F","321",.0251866
"G09F","332",.0531168
"G09F","743",.0800673
"G09G","300",.0409374
"G09G","321",.7754065
"G09G","333",.1836561
"G10B","202",.422606
"G10B","312",.5773939
"G10C","202",.8373615
"G10C","281",.0746941
"G10C","289",.0461765
"G10C","291",.0417679
"G10D","202",.8184851
"G10D","252",.0667802
"G10D","289",.0649275
"G10D","291",.0498072
"G10F","251",.0322579
"G10F","252",.3977497
"G10F","291",.5699924
"G10G","191",.9582216
"G10G","252",.0211336
"G10G","289",.0206448
"G10H","151",.0302168
"G10H","191",.0652335
"G10H","192",.091065
"G10H","221",.2594566
"G10H","251",.0911228
"G10H","252",.0314323
