cpc4,isic_rev3_2,probability_weight
"D06L","17",.9263689
"D06L","24",.0736311
"D06M","17",.8701277
"D06M","24",.1298723
"D06N","17",.834299
"D06N","18",.1099279
"D06N","24",.0557731
"D06P","17",.9333955
"D06P","24",.0666045
"D06Q","17",.9061854
"D06Q","18",.0581382
"D06Q","24",.0356764
"D07B","17",.1211307
"D07B","24",.0857756
"D07B","25",.5952767
"D07B","26",.0908018
"D07B","28",.0760439
"D07B","29",.0309713
"D10B","17",1
"D21B","20",.1126651
"D21B","21",.8873349
"D21C","21",.9643491
"D21C","24",.0356509
"D21D","21",1
"D21F","21",1
"D21G","21",1
"D21H","21",.9721619
"D21H","24",.0278381
"D21J","21",1
"E01B","26",.1168108
"E01B","27",.0412907
"E01B","29",.0328356
"E01B","35",.8090629
"E01C","26",.9667462
"E01C","29",.0332538
"E01D","26",.7250736
"E01D","27",.2416855
"E01D","35",.0332409
"E01F","26",.644282
"E01F","27",.2290487
"E01F","28",.0329016
"E01F","34",.0670877
"E01F","35",.0266799
"E01H","26",.0218927
"E01H","27",.0394789
"E01H","29",.4049625
"E01H","34",.1304586
"E01H","35",.0208693
"E01H","41",.3823381
"E02B","26",.0644914
"E02B","35",.0232829
"E02B","41",.9122257
"E02C","26",.0502313
"E02C","29",.0226556
"E02C","35",.4273534
"E02C","41",.4997597
"E02D","26",.4673956
"E02D","41",.1129184
"E02D","45",.419686
"E02F","26",.0683238
"E02F","29",.1049287
"E02F","45",.8267475
"E03B","41",1
"E03C","40",.0211876
"E03C","41",.9788125
"E03D","41",1
"E03F","26",.0448228
"E03F","41",.9222918
"E03F","45",.0328855
"E04B","20",.0669242
"E04B","26",.861907
"E04B","27",.0711688
"E04C","20",.114876
"E04C","26",.7552567
"E04C","27",.1298673
"E04D","20",.1197101
"E04D","24",.0740836
"E04D","26",.669147
"E04D","27",.0629852
"E04D","28",.0740741
"E04F","20",.2839786
"E04F","24",.0426821
"E04F","26",.6204677
"E04F","27",.0257801
"E04F","28",.0270914
"E04G","20",.0305082
"E04G","26",.9082804
"E04G","27",.0612114
"E04H","26",.6271144
"E04H","27",.1520895
"E04H","28",.0420198
"E04H","55",.1787762
"E05B","28",.09637
"E05B","29",.0952986
"E05B","34",.7094749
"E05B","55",.0988564
"E05C","26",.0444355
"E05C","27",.0645383
"E05C","28",.1413657
"E05C","29",.259736
"E05C","34",.3772101
"E05C","35",.0233409
"E05C","55",.0893736
"E05D","26",.13101
"E05D","27",.0312968
"E05D","28",.0468603
"E05D","29",.1296673
"E05D","34",.5862854
"E05D","55",.0748803
"E05F","26",.074585
"E05F","29",.4126214
"E05F","34",.5127937
"E05G","24",.0289082
"E05G","26",.2787737
"E05G","27",.4636645
"E05G","28",.0334088
"E05G","29",.0242617
"E05G","55",.1709831
"E05Y","26",.0814879
"E05Y","29",.3427722
"E05Y","34",.5240639
"E05Y","55",.051676
"E06B","20",.1636631
"E06B","25",.2745998
"E06B","26",.46236
"E06B","27",.0270631
"E06B","28",.0402683
"E06B","29",.0320456
"E06C","24",.1371515
"E06C","25",.0276119
"E06C","26",.2278138
"E06C","27",.2944436
"E06C","28",.1196882
"E06C","29",.1932909
"E21B","11",.5768202
"E21B","26",.036088
"E21B","29",.158614
"E21B","40",.0753346
"E21B","41",.1531432
"E21C","14",.1044289
"E21C","29",.7452934
"E21C","41",.1502777
"E21D","26",.381712
"E21D","27",.0960672
"E21D","29",.1977363
"E21D","41",.0367162
"E21D","45",.2877683
"E21F","26",.0880714
"E21F","27",.0359239
"E21F","29",.5933864
"E21F","60",.2826184
"F01B","29",.9764121
"F01B","40",.0235879
"F01C","29",1
"F01D","29",.8116578
"F01D","40",.1883422
"F01K","29",.0957455
"F01K","40",.8581632
"F01K","41",.0460913
"F01L","29",1
"F01M","29",1
"F01N","24",.0689403
"F01N","26",.0661188
"F01N","27",.0469464
"F01N","28",.0422585
"F01N","29",.4510376
"F01N","34",.215663
"F01N","35",.034693
"F01N","41",.0743423
"F01P","29",.2943473
"F01P","34",.1530329
"F01P","41",.5526198
"F02B","23",.0224007
"F02B","29",.9240408
"F02B","31",.0251941
"F02B","41",.0283644
"F02C","29",.7522799
"F02C","35",.0805757
"F02C","40",.1462381
"F02C","41",.0209062
"F02D","23",.0324472
"F02D","29",.9027883
"F02D","31",.0221171
"F02D","34",.0426474
"F02F","27",.0445928
"F02F","29",.8811788
"F02F","41",.0742284
"F02G","29",.8714722
"F02G","40",.0873514
"F02G","41",.0411764
"F02K","29",.3808452
"F02K","35",.6191549
"F02M","23",.0415975
"F02M","29",.9584025
"F02N","29",.1870334
"F02N","31",.7786092
"F02N","34",.0343575
"F02P","29",.163946
"F02P","31",.836054
"F03B","29",.2001481
"F03B","41",.7998518
"F03C","29",1
"F03D","29",.9763713
"F03D","41",.0236287
"F03G","29",.3668431
"F03G","40",.3864554
"F03G","41",.2316403
"F03G","61",.0150612
"F03H","31",.0378658
"F03H","35",.9621342
"F04B","11",.1143351
"F04B","29",.8856649
"F04C","29",1
"F04D","26",.0268262
"F04D","29",.6879184
"F04D","41",.2852554
"F04F","11",.0390895
"F04F","24",.0562875
"F04F","29",.078869
"F04F","40",.2062659
"F04F","41",.6194881
"F05B","29",.8366205
"F05B","41",.1633796
"F05C","19",.0258725
"F05C","26",.0373677
"F05C","27",.3502949
"F05C","29",.5864648
"F05D","29",.8486083
"F05D","35",.0419368
"F05D","40",.1094549
"F15B","29",1
"F15C","24",.1789737
"F15C","25",.0242668
"F15C","26",.0687042
"F15C","29",.3048079
"F15C","41",.4232475
"F15D","21",.0253929
"F15D","24",.0337774
"F15D","25",.027775
"F15D","26",.0276357
"F15D","27",.0242462
"F15D","29",.0772572
"F15D","35",.1051587
"F15D","40",.0810729
"F15D","41",.5648244
"F15D","60",.0328596
"F16B","20",.0262686
"F16B","24",.0303862
"F16B","25",.1171577
"F16B","26",.161172
"F16B","27",.1057096
"F16B","28",.1641185
"F16B","29",.025966
"F16B","34",.0594191
"F16B","35",.0295708
"F16B","36",.2802314
"F16C","25",.021689
"F16C","26",.0217714
"F16C","27",.206343
"F16C","28",.0220439
"F16C","29",.6970621
"F16C","34",.0310905
"F16D","19",.08144
"F16D","29",.8102739
"F16D","34",.1082861
"F16F","25",.0658302
"F16F","29",.7766601
"F16F","34",.1346095
"F16F","35",.0229002
"F16G","17",.2235417
"F16G","25",.4413329
"F16G","27",.0653217
"F16G","29",.2698038
"F16H","29",.9532406
"F16H","34",.0467594
"F16J","25",.0374645
"F16J","27",.0507452
"F16J","28",.0792677
"F16J","29",.8325226
"F16K","25",.0346456
"F16K","26",.0267615
"F16K","29",.3864696
"F16K","33",.0260563
"F16K","40",.0725517
"F16K","41",.4535152
"F16L","24",.0264327
"F16L","25",.695946
"F16L","26",.0490096
"F16L","27",.073455
"F16L","28",.0317671
"F16L","29",.0345598
"F16L","41",.0888299
"F16M","29",.0855138
"F16M","30",.1007185
"F16M","32",.0295852
"F16M","33",.6381191
"F16M","36",.1460634
"F16N","29",.9341813
"F16N","34",.030518
"F16N","35",.0353007
"F16P","17",.0893968
"F16P","28",.0712468
"F16P","29",.5992609
"F16P","33",.2400955
"F16S","20",.6117304
"F16S","25",.2967147
"F16S","36",.091555
"F16T","40",1
"F17B","17",.9453081
"F17B","29",.0546919
"F17C","23",.0898132
"F17C","24",.0256771
"F17C","26",.022617
"F17C","27",.0339635
"F17C","29",.0528481
"F17C","40",.6896263
"F17C","41",.0324025
"F17C","60",.0530524
"F17D","40",.0406164
"F17D","60",.9593836
"F21H","26",.9455996
"F21H","31",.0248881
"F21H","33",.0295123
"F21K","24",.0437341
"F21K","26",.0981766
"F21K","31",.1152571
"F21K","32",.5757036
"F21K","33",.1671285
"F21L","31",1
"F21S","26",.0421569
"F21S","31",.184528
"F21S","33",.6798553
"F21S","34",.0934598
"F21V","26",.0383945
"F21V","31",.7224138
"F21V","32",.0459398
"F21V","33",.193252
"F21W","26",.0422295
"F21W","31",.5132661
"F21W","32",.0239343
"F21W","33",.3893083
"F21W","92",.0312618
"F21Y","26",.0208076
"F21Y","31",.5178936
"F21Y","32",.2055383
"F21Y","33",.2557605
"F22B","28",.0744445
"F22B","40",.8259408
"F22B","41",.0996147
"F22D","28",.022866
"F22D","40",.7526583
"F22D","41",.2244757
"F22G","40",.9508616
"F22G","41",.0491384
"F23B","20",.0949333
"F23B","23",.0258
"F23B","26",.0223772
"F23B","29",.6941983
"F23B","40",.1339974
"F23B","75",.0286939
"F23C","29",.5158033
"F23C","40",.4841967
"F23D","23",.0644607
"F23D","26",.1191899
"F23D","27",.0257746
"F23D","29",.3048933
"F23D","40",.4856814
"F23G","23",.0276478
"F23G","24",.0241854
"F23G","26",.0312954
"F23G","29",.4034766
"F23G","37",.0947191
"F23G","40",.4186757
"F23H","26",.0530853
"F23H","27",.2785715
"F23H","29",.5788186
"F23H","40",.0895246
"F23J","24",.0860861
"F23J","26",.0491693
"F23J","27",.0454001
"F23J","29",.3872572
"F23J","40",.4320874
"F23K","20",.0371464
"F23K","23",.0252075
"F23K","29",.2986219
"F23K","40",.2368654
"F23K","60",.4021588
"F23L","26",.0285204
"F23L","29",.5934069
"F23L","40",.3780728
"F23M","26",.1591878
"F23M","27",.031619
"F23M","29",.4007265
"F23M","40",.1450879
"F23M","41",.2633788
"F23N","29",.4913242
"F23N","40",.5086758
"F23Q","16",.8849602
"F23Q","23",.0262462
"F23Q","26",.0887936
"F23R","29",.9579124
"F23R","40",.0420876
"F24B","20",.3582949
"F24B","26",.1518508
"F24B","27",.0776889
"F24B","29",.3808357
"F24B","40",.0313295
"F24C","26",.2301914
"F24C","29",.5089543
"F24C","40",.1911476
"F24C","41",.0697067
"F24D","29",.0357511
"F24D","40",.964249
"F24F","24",.027762
"F24F","25",.0367751
"F24F","26",.0706516
"F24F","29",.303998
"F24F","33",.2093551
"F24F","40",.2382389
"F24F","55",.1132193
"F24H","29",.2116239
"F24H","40",.7883762
"F24J","25",.0723861
"F24J","26",.3608232
"F24J","27",.0463621
"F24J","28",.0434073
"F24J","29",.169046
"F24J","33",.0349972
"F24J","40",.2729781
"F25B","29",.5373704
"F25B","33",.0380958
"F25B","40",.1306302
"F25B","41",.2939035
"F25C","01",.0654452
"F25C","29",.1081188
"F25C","41",.826436
"F25D","15",.025879
"F25D","25",.0221575
"F25D","29",.8196481
"F25D","41",.1323154
"F25J","23",.128563
"F25J","24",.0315806
"F25J","29",.1147238
"F25J","40",.7251327
"F26B","15",.0306964
"F26B","17",.1304713
"F26B","20",.0940248
"F26B","21",.0679217
"F26B","24",.0238155
"F26B","26",.0256355
"F26B","29",.1498109
"F26B","40",.2088559
"F26B","41",.268768
"F27B","26",.1171322
"F27B","27",.2164923
"F27B","29",.6663755
"F27D","26",.1967207
"F27D","27",.2765861
"F27D","28",.0221564
"F27D","29",.5045369
"F27M","23",.0648574
"F27M","26",.0964445
"F27M","27",.3294607
"F27M","28",.0574629
"F27M","29",.4517745
"F28B","29",.0263301
"F28B","40",.9736699
"F28C","26",.0329656
"F28C","29",.1938622
"F28C","40",.7731723
"F28D","26",.0308906
"F28D","27",.0258553
"F28D","28",.0380608
"F28D","29",.4686387
"F28D","34",.0253193
"F28D","40",.4112352
"F28F","24",.0234609
"F28F","25",.0925185
"F28F","26",.0560689
"F28F","27",.0830428
"F28F","28",.0954744
"F28F","29",.4367842
"F28F","34",.07022
"F28F","40",.1424302
"F28G","28",.036551
"F28G","29",.0647314
"F28G","40",.5441287
"F28G","41",.354589
"F41A","29",1
"F41B","24",.0692703
"F41B","25",.0332304
"F41B","28",.0220054
"F41B","29",.8366247
"F41B","31",.0388692
"F41C","29",1
"F41F","26",.0660908
"F41F","29",.6148678
"F41F","35",.3190414
"F41G","29",.7704046
"F41G","31",.0478882
"F41G","35",.1817072
"F41H","17",.337191
"F41H","18",.0818113
"F41H","24",.1412459
"F41H","25",.0269088
"F41H","26",.1991676
"F41H","29",.1721523
"F41H","35",.041523
"F41J","17",.0543025
"F41J","20",.0553447
"F41J","24",.0369805
"F41J","25",.2146973
"F41J","26",.2425793
"F41J","28",.0273363
"F41J","29",.1832683
"F41J","35",.1854911
"F42B","24",.5843888
"F42B","25",.0368188
"F42B","26",.0240808
"F42B","28",.0214629
"F42B","29",.3332487
"F42C","24",.855301
"F42C","29",.121616
"F42C","31",.0230831
"F42D","24",1
"G01B","29",.0306581
"G01B","30",.0452673
"G01B","33",.9240745
"G01C","30",.1167866
"G01C","33",.5874475
"G01C","35",.2957659
"G01D","29",.051504
"G01D","30",.0259544
"G01D","32",.0682453
"G01D","33",.8268443
"G01D","55",.027452
"G01F","29",.0636028
"G01F","33",.826403
"G01F","41",.1099943
"G01G","15",.0226674
"G01G","26",.0382294
"G01G","28",.0327547
"G01G","29",.2554801
"G01G","30",.1247446
"G01G","33",.435765
"G01G","34",.049302
"G01G","35",.0410568
"G01H","02",.0353473
"G01H","29",.0226146
"G01H","30",.0270955
"G01H","32",.0659332
"G01H","33",.8168914
"G01H","99",.032118
"G01J","30",.0259558
"G01J","33",.9740442
"G01K","26",.0336079
"G01K","32",.0362598
"G01K","33",.9301323
"G01L","26",.1554172
"G01L","27",.0245663
"G01L","28",.0249445
"G01L","29",.1270439
"G01L","32",.0349337
"G01L","33",.6330944
"G01M","29",.2025039
"G01M","30",.0393158
"G01M","33",.5708591
"G01M","34",.083137
"G01M","35",.0281179
"G01M","41",.0491917
"G01M","74",.0268745
"G01N","15",.0259072
"G01N","24",.1542805
"G01N","26",.0426773
"G01N","27",.0272799
"G01N","30",.0270726
"G01N","33",.6321015
"G01N","41",.0906809
"G01P","26",.0268215
"G01P","29",.0657143
"G01P","30",.0361947
"G01P","32",.031749
"G01P","33",.5244544
"G01P","34",.0506495
"G01P","35",.2326747
"G01P","55",.0317419
"G01Q","33",1
"G01R","30",.0320304
"G01R","31",.1540246
"G01R","32",.419545
"G01R","33",.3944001
"G01S","30",.033057
"G01S","33",.8834227
"G01S","35",.0835203
"G01T","33",1
"G01V","02",1
"G01W","30",.1930455
"G01W","33",.1653394
"G01W","35",.344576
"G01W","41",.2653204
"G01W","74",.0317187
"G02B","24",.218976
"G02B","25",.0391651
"G02B","26",.5981191
"G02B","28",.0314689
"G02B","31",.112271
"G02C","24",.1844908
"G02C","25",.1004343
"G02C","26",.5141509
"G02C","28",.0796045
"G02C","31",.0389766
"G02C","36",.0410437
"G02C","92",.0412992
"G02F","24",.4246138
"G02F","26",.4996904
"G02F","28",.0756957
"G03B","33",1
"G03C","22",.0454995
"G03C","24",.8851893
"G03C","74",.0693112
"G03D","24",.0375808
"G03D","74",.9624193
"G03F","22",.5282607
"G03F","24",.3147745
"G03F","33",.1569649
"G03G","22",.0580063
"G03G","24",.5210677
"G03G","26",.0508325
"G03G","28",.0222712
"G03G","29",.1090783
"G03G","30",.1292894
"G03G","33",.1094545
"G03H","24",.1466365
"G03H","26",.0446623
"G03H","30",.2083548
"G03H","33",.4575111
"G03H","73",.1428353
"G04B","29",.0517869
"G04B","33",.9482132
"G04C","29",.0257117
"G04C","31",.2271184
"G04C","32",.0325259
"G04C","33",.714644
"G04D","32",.0227684
"G04D","33",.9772316
"G04F","33",1
"G04G","31",.0460288
"G04G","32",.0842117
"G04G","33",.8697594
"G04R","33",1
"G05B","29",.1204015
"G05B","30",.424523
"G05B","33",.255436
"G05B","72",.1996395
"G05D","29",.0636701
"G05D","30",.0342273
"G05D","33",.3025571
"G05D","35",.4064158
"G05D","40",.0554464
"G05D","41",.1376833
"G05F","31",.0310798
"G05F","32",.7484518
"G05F","33",.2204685
"G05G","29",.2245257
"G05G","30",.0531662
"G05G","32",.0350476
"G05G","33",.0843044
"G05G","34",.5189151
"G05G","35",.0418502
"G05G","55",.0421908
"G06C","30",.9171423
"G06C","33",.0406459
"G06C","85",.0422118
"G06D","85",1
"G06E","30",.1949505
"G06E","33",.8050495
"G06F","30",.7022889
"G06F","33",.021759
"G06F","72",.2759521
"G06G","02",.0439094
"G06G","30",.3668442
"G06G","32",.1102714
"G06G","33",.4323627
"G06G","35",.0244365
"G06G","75",.0221758
"G06J","30",.1249689
"G06J","32",.2051021
"G06J","33",.6444839
"G06J","72",.0254452
"G06K","30",.453832
"G06K","32",.1331866
"G06K","33",.3376729
"G06K","72",.0539497
"G06K","74",.0213589
"G06M","29",.4171379
"G06M","30",.0277941
"G06M","32",.0214367
"G06M","33",.4948197
"G06M","55",.0388114
"G06N","30",.6232875
"G06N","52",.0227929
"G06N","72",.2306702
"G06N","92",.0950178
"G06N","95",.0282316
"G06Q","30",.1622404
"G06Q","51",.4407917
"G06Q","65",.0371029
"G06Q","66",.0546265
"G06Q","67",.1533015
"G06Q","72",.0690504
"G06Q","74",.0828866
"G06T","30",.6903735
"G06T","33",.2527892
"G06T","72",.0568373
"G07B","30",.0361892
"G07B","64",.1010279
"G07B","74",.8627829
"G07C","02",.0230282
"G07C","30",.190556
"G07C","31",.0267692
"G07C","33",.112882
"G07C","34",.1763595
"G07C","52",.1552441
"G07C","55",.089538
"G07C","70",.0043665
"G07C","72",.0435971
"G07C","74",.1353598
"G07C","92",.0422997
"G07D","21",.8101208
"G07D","29",.0348456
"G07D","33",.0325414
"G07D","55",.1224923
"G07F","29",.0489373
"G07F","30",.0846879
"G07F","55",.0212771
"G07F","67",.0361265
"G07F","72",.0421259
"G07F","74",.057137
"G07F","92",.7097084
"G07G","21",.1889811
"G07G","30",.616834
"G07G","51",.0325437
"G07G","72",.0295671
"G07G","74",.1320741
"G08B","30",.0798981
"G08B","31",.2485223
"G08B","32",.0960746
"G08B","33",.3659111
"G08B","55",.0288497
"G08B","72",.0251213
"G08B","74",.1134373
"G08B","95",.0421855
"G08C","30",.1326729
"G08C","31",.0799558
"G08C","32",.0606423
"G08C","33",.6878855
"G08C","72",.0388433
"G08G","30",.1123867
"G08G","33",.1162822
"G08G","34",.0624944
"G08G","35",.6868181
"G08G","63",.0220186
"G09B","21",.0419241
"G09B","30",.5545601
"G09B","33",.0676895
"G09B","35",.0691591
"G09B","55",.0507689
"G09B","72",.1097306
"G09B","85",.0236891
"G09B","95",.0824784
"G09C","21",.0428001
"G09C","30",.4962992
"G09C","32",.0214771
"G09C","33",.0789911
"G09C","72",.3604325
"G09D","21",.8984209
"G09D","33",.101579
"G09F","17",.0959228
"G09F","21",.4482631
"G09F","24",.2887081
"G09F","31",.0415587
"G09F","32",.0356164
"G09F","33",.0548229
"G09F","92",.035108
"G09G","30",.0497987
"G09G","32",.8470773
"G09G","33",.1031241
"G10B","20",.9021387
"G10B","31",.0978613
"G10C","20",.8646932
"G10C","28",.092405
"G10C","29",.0429018
"G10D","20",.7772095
"G10D","25",.0952972
"G10D","28",.0726841
"G10D","29",.0548092
"G10F","25",.440467
"G10F","29",.5595331
"G10G","19",.904188
"G10G","25",.0621945
"G10G","28",.0336175
"G10H","19",.2407537
"G10H","20",.025212
"G10H","25",.1532197
"G10H","28",.0496946
"G10H","29",.0247836
"G10H","31",.5063364
"G10K","25",.4894231
"G10K","28",.2009739
"G10K","29",.2250357
"G10K","31",.0845673
"G10L","15",.8247767
"G10L","19",.0252515
"G10L","29",.0232284
"G10L","31",.1267433
"G11B","29",.0339521
"G11B","30",.6026098
"G11B","33",.2663375
"G11B","55",.0579776
"G11B","92",.039123
"G11C","30",.0631149
"G11C","32",.577308
"G11C","33",.3595771
"G12B","25",.0244759
"G12B","26",.0811795
"G12B","29",.110874
"G12B","32",.0240903
"G12B","33",.7259682
"G12B","34",.033412
"G21B","17",.5279969
"G21B","24",.0927324
"G21B","26",.1063979
"G21B","27",.1823427
"G21B","29",.0384677
"G21B","40",.0520625
"G21C","26",.0938332
"G21C","27",.1869567
"G21C","29",.0454898
"G21C","40",.6737204
"G21D","29",.0438328
"G21D","40",.9561672
"G21F","24",.127009
"G21F","26",.23276
"G21F","27",.2784022
"G21F","40",.0284228
"G21F","41",.333406
"G21G","24",.7052369
"G21G","26",.0584378
"G21G","27",.2363254
"G21H","24",.0472873
"G21H","26",.0617316
"G21H","31",.8660663
"G21H","36",.0249148
"G21J","24",.8604979
"G21J","26",.0334534
"G21J","29",.0550637
"G21J","40",.0509851
"G21K","24",.5533232
"G21K","26",.2547954
"G21K","27",.0381046
"G21K","29",.1044054
"G21K","36",.0493713
"G21Y","26",.0816896
"G21Y","27",.3202938
"G21Y","29",.0410963
"G21Y","40",.5569205
"H01B","24",.7291462
"H01B","26",.1469649
"H01B","28",.0784903
"H01B","31",.0453985
"H01C","24",.0837918
"H01C","26",.6024774
"H01C","28",.1050258
"H01C","32",.2087049
"H01F","24",.1204991
"H01F","26",.1828253
"H01F","28",.2233575
"H01F","29",.0379703
"H01F","31",.2977198
"H01F","32",.1164142
"H01F","33",.0212138
"H01G","24",.2096775
"H01G","26",.6170524
"H01G","28",.1445005
"H01G","32",.0287697
"H01H","26",.0584867
"H01H","28",.0810107
"H01H","29",.0746016
"H01H","31",.5682883
"H01H","32",.1647445
"H01H","33",.0528681
"H01J","24",.0227342
"H01J","26",.3439963
"H01J","28",.0587151
"H01J","32",.0239753
"H01J","33",.5505791
"H01K","26",.6593365
"H01K","28",.0265757
"H01K","31",.3140878
"H01L","24",.0340295
"H01L","28",.058791
"H01L","32",.5450084
"H01L","45",.362171
"H01M","24",.029741
"H01M","31",.970259
"H01P","26",.413615
"H01P","28",.1386043
"H01P","32",.4477806
"H01Q","26",.119357
"H01Q","28",.1109931
"H01Q","32",.6220065
"H01Q","33",.1476434
"H01R","28",.0962551
"H01R","31",.2190055
"H01R","32",.6847394
"H01S","26",.0553063
"H01S","32",.1362693
"H01S","33",.8084244
"H01T","26",.0334834
"H01T","28",.0414819
"H01T","31",.9250346
"H02B","26",.2369509
"H02B","27",.1187192
"H02B","28",.2549182
"H02B","29",.1415585
"H02B","31",.1691408
"H02B","33",.0376502
"H02B","41",.0410623
"H02G","24",.0583416
"H02G","26",.2306431
"H02G","27",.1219289
"H02G","28",.2332362
"H02G","29",.0522226
"H02G","31",.0979687
"H02G","35",.052343
"H02G","41",.1078353
"H02G","45",.0454805
"H02H","30",.0334877
"H02H","31",.4379989
"H02H","32",.2000337
"H02H","33",.3284797
"H02J","31",1
"H02K","26",.022312
"H02K","27",.5141344
"H02K","29",.2707027
"H02K","31",.1626649
"H02K","32",.030186
"H02M","31",.1309928
"H02M","32",.1581432
"H02M","33",.710864
"H02N","26",.042643
"H02N","33",.957357
"H02P","29",.0268652
"H02P","30",.0230494
"H02P","31",.6232532
"H02P","33",.3268322
"H02S","26",.1748396
"H02S","27",.02337
"H02S","31",.6352277
"H02S","32",.0945927
"H02S","33",.0345639
"H02S","40",.0374062
"H03B","32",.5732133
"H03B","33",.4267867
"H03C","32",.1115157
"H03C","33",.8884843
"H03D","32",.4172135
"H03D","33",.5827865
"H03F","32",.7081599
"H03F","33",.2918401
"H03G","30",.0209922
"H03G","32",.6284493
"H03G","33",.3505585
"H03H","26",.1589858
"H03H","28",.1090923
"H03H","32",.3609024
"H03H","33",.3423925
"H03H","36",.028627
"H03J","32",.7703038
"H03J","33",.2296962
"H03K","32",.4137117
"H03K","33",.5862883
"H03L","33",1
"H03M","30",.0638767
"H03M","32",.0328857
"H03M","33",.9032376
"H04B","30",.0534438
"H04B","31",.0336133
"H04B","32",.1668742
"H04B","33",.6457502
"H04B","64",.0735079
"H04B","72",.0268107
"H04H","30",.2323859
"H04H","32",.340912
"H04H","33",.0988208
"H04H","72",.1814671
"H04H","92",.1464142
"H04J","33",1
"H04K","30",.1385014
"H04K","32",.0933645
"H04K","33",.6128614
"H04K","72",.1552727
"H04L","30",.5838867
"H04L","33",.0876794
"H04L","64",.0508319
"H04L","72",.2776021
"H04M","30",.2903898
"H04M","31",.045892
"H04M","32",.2663245
"H04M","33",.061009
"H04M","64",.0617914
"H04M","72",.1867282
"H04M","75",.0878652
"H04N","30",.1192455
"H04N","32",.0927555
"H04N","33",.6892002
"H04N","72",.0310054
"H04N","92",.0677934
"H04Q","30",.2805504
"H04Q","32",.0204736
"H04Q","33",.2456397
"H04Q","64",.0711348
"H04Q","72",.3527599
"H04Q","75",.0294416
"H04R","32",.9027389
"H04R","33",.0972611
"H04S","30",.0918154
"H04S","32",.7484422
"H04S","33",.0368314
"H04S","72",.0291117
"H04S","92",.0937992
"H04T","30",.063925
"H04T","64",.936075
"H04W","30",.0536459
"H04W","64",.8694665
"H04W","72",.0470241
"H04W","75",.0298635
"H05B","26",.2639382
"H05B","28",.0282668
"H05B","29",.3150677
"H05B","31",.149641
"H05B","32",.0883433
"H05B","33",.1547431
"H05C","29",.0384453
"H05C","31",.8981294
"H05C","33",.0634253
"H05F","25",.1971845
"H05F","26",.1366396
"H05F","28",.0455877
"H05F","29",.0411212
"H05F","30",.1265601
"H05F","32",.0435022
"H05F","33",.1415624
"H05F","35",.2678422
"H05G","33",1
"H05H","26",.252639
"H05H","28",.2231153
"H05H","29",.1059009
"H05H","33",.3239729
"H05H","40",.0943719
"H05K","26",.0309477
"H05K","28",.0543339
"H05K","32",.9147184
"Y02B","26",.0599078
"Y02B","29",.0909793
"Y02B","30",.0415292
"Y02B","31",.2514687
"Y02B","32",.0382767
"Y02B","33",.131817
"Y02B","40",.3860213
"Y02C","01",.0669395
"Y02C","24",.6992269
"Y02C","27",.04672
"Y02C","40",.1871136
"Y02E","24",.058586
"Y02E","26",.0574806
"Y02E","27",.0680718
"Y02E","28",.0295235
"Y02E","29",.1583551
"Y02E","31",.3425556
"Y02E","40",.2854275
"Y02T","23",.0377263
"Y02T","29",.3234275
"Y02T","31",.3314715
"Y02T","33",.05778
"Y02T","34",.1401947
"Y02T","35",.067167
"Y02T","40",.0422331
"Y02W","01",.0664506
"Y02W","05",.0245315
"Y02W","13",.0286972
"Y02W","21",.0925032
"Y02W","24",.0914747
"Y02W","25",.0403391
"Y02W","26",.1518108
"Y02W","27",.4503736
"Y02W","29",.0538193
"Y04S","30",.2106646
"Y04S","31",.1492909
"Y04S","32",.0208885
"Y04S","33",.2332829
"Y04S","36",.0657233
"Y04S","72",.0797
"Y04S","73",.196846
"Y04S","74",.0436039
"Y10S","15",.0935679
"Y10S","17",.0640482
"Y10S","25",.0501469
"Y10S","26",.0730162
"Y10S","27",.0696603
"Y10S","28",.0514427
"Y10S","29",.1099189
"Y10S","30",.1377487
"Y10S","32",.0303346
"Y10S","36",.066908
"Y10S","41",.2513887
"Y10S","91",.0018189
"Y10T","17",.1482272
"Y10T","25",.0606681
"Y10T","26",.1068098
"Y10T","27",.0928698
"Y10T","28",.1333459
"Y10T","29",.2635958
"Y10T","34",.0370944
"Y10T","35",.0270311
"Y10T","36",.046228
"Y10T","41",.0841299
