cpc4,isic_rev3_4,probability_weight
"F25J","4020",.8480325
"F26B","1544",.0376129
"F26B","1712",.0455632
"F26B","1730",.0657632
"F26B","2021",.0434982
"F26B","2023",.0475771
"F26B","2101",.0474651
"F26B","2422",.0577305
"F26B","2914",.0371107
"F26B","2915",.2016275
"F26B","2919",.0351307
"F26B","4030",.1828892
"F26B","4100",.1980319
"F27B","2694",.0222193
"F27B","2710",.0207302
"F27B","2914",.9570504
"F27D","2692",.1159849
"F27D","2693",.0285211
"F27D","2710",.0307911
"F27D","2914",.8247029
"F27M","2310",.0251808
"F27M","2693",.0289204
"F27M","2710",.0542998
"F27M","2914",.891599
"F28B","2919",.0570968
"F28B","4030",.9429033
"F28C","2919",.5942729
"F28C","4030",.382338
"F28C","4530",.023389
"F28D","2919",.8905424
"F28D","4030",.1094576
"F28F","2919",.9607158
"F28F","4030",.0392842
"F28G","2813",.4083796
"F28G","2919",.0778784
"F28G","4030",.3359614
"F28G","4100",.1777805
"F41A","2927",1
"F41B","2422",.0438768
"F41B","2911",.0643618
"F41B","2913",.0250254
"F41B","2927",.8667359
"F41C","2927",1
"F41F","2927",.9627867
"F41F","3530",.0372133
"F41G","2927",1
"F41H","1730",.0469812
"F41H","2429",.0724511
"F41H","2693",.0321754
"F41H","2927",.8483922
"F41J","2519",.0635952
"F41J","2693",.1163771
"F41J","2927",.7510236
"F41J","3530",.0690041
"F42B","2429",.3106675
"F42B","2927",.6893324
"F42C","2429",.7483952
"F42C","2927",.2516048
"F42D","2429",1
"G01B","2926",.0252387
"G01B","3000",.0325516
"G01B","3312",.119592
"G01B","3313",.3242811
"G01B","3320",.4983366
"G01C","3000",.0699194
"G01C","3312",.280042
"G01C","3313",.0419025
"G01C","3320",.2495477
"G01C","3530",.3585884
"G01D","2913",.0419551
"G01D","3210",.0548197
"G01D","3312",.1233501
"G01D","3313",.433259
"G01D","3320",.2888897
"G01D","3330",.0249891
"G01D","5520",.0327373
"G01F","2911",.0557719
"G01F","3311",.1464005
"G01F","3312",.5438914
"G01F","3313",.1956002
"G01F","4100",.0583359
"G01G","2915",.4466851
"G01G","3000",.0532368
"G01G","3312",.2534283
"G01G","3313",.2466498
"G01H","2911",.0309283
"G01H","3230",.2741319
"G01H","3311",.4058215
"G01H","3312",.0384739
"G01H","3320",.231105
"G01H","9900",.0195394
"G01J","3312",.1989788
"G01J","3313",.1064163
"G01J","3320",.6848429
"G01J","7493",.009762
"G01K","3312",.4804974
"G01K","3313",.4972292
"G01K","3320",.0222734
"G01L","2610",.0622117
"G01L","2693",.0446028
"G01L","2911",.0737105
"G01L","3190",.0493702
"G01L","3312",.4668955
"G01L","3313",.2425025
"G01L","3320",.0607067
"G01M","2911",.0603951
"G01M","2912",.0346537
"G01M","2913",.0514924
"G01M","2926",.0290455
"G01M","3000",.0254435
"G01M","3312",.0732785
"G01M","3313",.090013
"G01M","3320",.3630593
"G01M","3410",.0468198
"G01M","3530",.0269638
"G01M","4100",.0318348
"G01M","7422",.1670006
"G01N","2411",.122403
"G01N","2423",.0296764
"G01N","3311",.4170592
"G01N","3312",.0633857
"G01N","3313",.0835736
"G01N","3320",.2006961
"G01N","4100",.0832061
"G01P","2913",.0514814
"G01P","3000",.0286521
"G01P","3210",.024197
"G01P","3311",.0279538
"G01P","3312",.3879756
"G01P","3313",.0910527
"G01P","3320",.0692269
"G01P","3330",.0248047
"G01P","3410",.0414857
"G01P","3530",.2251987
"G01P","5520",.0279714
"G01Q","3312",.5031342
"G01Q","3320",.4968658
"G01R","3000",.026669
"G01R","3140",.1463045
"G01R","3210",.3890776
"G01R","3311",.0514194
"G01R","3312",.1324537
"G01R","3313",.0949786
"G01R","3330",.1590971
"G01S","3000",.0207671
"G01S","3311",.3200004
"G01S","3312",.4857813
"G01S","3320",.0418727
"G01S","3330",.0221441
"G01S","3530",.1094344
"G01T","2330",.0304109
"G01T","3311",.4558356
"G01T","3312",.4159252
"G01T","3320",.0978283
"G01V","0200",1
"G01W","3000",.1234023
"G01W","3312",.0926568
"G01W","3313",.0620033
"G01W","3530",.5229713
"G01W","4100",.1696033
"G01W","7413",.0293629
"G02B","2413",.0321974
"G02B","2429",.049538
"G02B","2610",.2216472
"G02B","3130",.6966174
"G02C","2413",.099071
"G02C","2429",.1085725
"G02C","2520",.0701714
"G02C","2610",.477486
"G02C","2695",.0815889
"G02C","2811",.0481119
"G02C","3140",.0325343
"G02C","3692",.0319412
"G02C","3693",.0505229
"G02F","2413",.2358771
"G02F","2429",.1390124
"G02F","2610",.581504
"G02F","2891",.0436065
"G03B","3320",1
"G03C","2222",.0358935
"G03C","2411",.5124767
"G03C","2413",.3082856
"G03C","2429",.0644073
"G03C","7412",.0789369
"G03D","7494",1
"G03F","2222",.4546615
"G03F","2411",.151134
"G03F","2413",.1877969
"G03F","3320",.2064076
"G03G","2222",.0293151
"G03G","2411",.0286424
"G03G","2413",.4424063
"G03G","2610",.0439953
"G03G","2913",.0515931
"G03G","2929",.2506114
"G03G","3000",.0734221
"G03G","3313",.0566402
"G03G","3320",.0233741
"G03H","2413",.0404536
"G03H","2422",.0288039
"G03H","2429",.1091416
"G03H","2610",.0398997
"G03H","3000",.112935
"G03H","3320",.5680443
"G03H","7310",.0774214
"G03H","7499",.0233005
"G04B","2913",.0264202
"G04B","3330",.9735798
"G04C","2913",.0223568
"G04C","3140",.0765406
"G04C","3330",.9011026
"G04D","3330",1
"G04F","3330",1
"G04G","3330",1
"G04R","3312",.151298
"G04R","3330",.848702
"G05B","2922",.4556029
"G05B","2926",.0282817
"G05B","3000",.1656785
"G05B","3313",.2695608
"G05B","7220",.0808762
"G05D","2911",.0247261
"G05D","3312",.3420969
"G05D","3313",.0725611
"G05D","3530",.4599725
"G05D","4030",.031891
"G05D","4100",.0687523
"G05F","3210",.554941
"G05F","3312",.3859258
"G05F","3313",.0259844
"G05F","3330",.0331488
"G05G","2913",.259254
"G05G","3000",.0333743
"G05G","3120",.035589
"G05G","3210",.0235591
"G05G","3313",.225222
"G05G","3410",.2265635
"G05G","3430",.1415179
"G05G","5010",.0317183
"G05G","5520",.0232019
"G06C","3000",.7598225
"G06C","3320",.0339651
"G06C","7412",.02201
"G06C","8511",.1842024
"G06D","8512",1
"G06E","3000",.075867
"G06E","3320",.7500974
"G06E","7230",.0233814
"G06E","7421",.1270861
"G06E","7494",.0235681
"G06F","3000",.6870196
"G06F","3330",.0443517
"G06F","7220",.2653264
"G06F","7290",.0033023
"G06G","0200",.0289047
"G06G","3000",.2414862
"G06G","3210",.0787761
"G06G","3312",.2338546
"G06G","3320",.0263736
"G06G","3330",.2859572
"G06G","7530",.1046476
"G06J","3000",.0447419
"G06J","3210",.084361
"G06J","3312",.2581785
"G06J","3330",.4227165
"G06J","4010",.0276088
"G06J","7421",.1623933
"G06K","3000",.4171117
"G06K","3210",.1132117
"G06K","3320",.3796855
"G06K","3330",.0402739
"G06K","7220",.049188
"G06K","7521",.0005292
"G06M","2423",.0552676
"G06M","2913",.2084098
"G06M","2915",.1690971
"G06M","2926",.0327611
"G06M","3312",.0432091
"G06M","3313",.4073472
"G06M","3320",.0477767
"G06M","5520",.0361315
"G06N","3000",.5884963
"G06N","5260",.0228145
"G06N","7220",.2281925
"G06N","9241",.133841
"G06N","9500",.0266557
"G06Q","3000",.1621133
"G06Q","5110",.4376546
"G06Q","5139",.0004761
"G06Q","5141",.0004761
"G06Q","5190",.0016724
"G06Q","5231",.0000595
"G06Q","5233",.0000595
"G06Q","6309",.001962
"G06Q","6592",.0099069
"G06Q","6599",.0281799
"G06Q","6601",.0347456
"G06Q","6602",.0064268
"G06Q","6603",.0139425
"G06Q","6711",.0115383
"G06Q","6712",.0009918
"G06Q","6719",.1247351
"G06Q","6720",.0162226
"G06Q","7010",.0004761
"G06Q","7220",.0570222
"G06Q","7240",.0212391
"G06Q","7411",.0013687
"G06Q","7412",.0676777
"G06Q","7414",.0004972
"G06Q","8030",.0003808
"G06Q","8531",.0001754
"G06T","2219",.0139984
"G06T","3000",.6101918
"G06T","3311",.0936182
"G06T","3320",.2041555
"G06T","7220",.0521448
"G06T","9211",.0258912
"G07B","6411",.4911194
"G07B","6412",.0159358
"G07B","7412",.4929447
"G07C","3000",.1464424
"G07C","3312",.0264863
"G07C","3313",.0663514
"G07C","3330",.0464161
"G07C","3410",.1524957
"G07C","5260",.126478
"G07C","5510",.077519
"G07C","7020",.003972
"G07C","7220",.0318275
"G07C","7413",.0887008
"G07C","7492",.0484036
"G07C","7499",.0479784
"G07C","9249",.1369289
"G07D","2101",.7225541
"G07D","2915",.0423191
"G07D","2929",.0626573
"G07D","5520",.1724694
"G07F","2919",.0530677
"G07F","6511",.000605
"G07F","9249",.9463274
"G07G","2101",.061383
"G07G","2109",.1090054
"G07G","3000",.4386415
"G07G","3599",.2171538
"G07G","5110",.0234532
"G07G","7412",.1503631
"G08B","3000",.0485525
"G08B","3140",.1575677
"G08B","3220",.032124
"G08B","3230",.1037694
"G08B","3312",.0726482
"G08B","3320",.1595928
"G08B","7413",.0984281
"G08B","7492",.301682
"G08B","9500",.0256352
"G08C","3000",.0541645
"G08C","3140",.0265022
"G08C","3230",.0440816
"G08C","3313",.760964
"G08C","3330",.0320549
"G08C","4010",.0734892
"G08C","7491",.0087435
"G08G","3000",.0592083
"G08G","3312",.0731084
"G08G","3410",.0409471
"G08G","3530",.8131747
"G08G","6304",.0102044
"G08G","7514",.0033572
"G09B","2101",.0264276
"G09B","2213",.0731927
"G09B","3000",.4460224
"G09B","3230",.044246
"G09B","3320",.0290354
"G09B","3530",.0863551
"G09B","5150",.0021695
"G09B","5510",.0611803
"G09B","6519",.0511035
"G09B","7220",.0878247
"G09B","9212",.0024417
"G09B","9302",.0236652
"G09B","9500",.0663359
"G09C","2101",.0509933
"G09C","3000",.4797018
"G09C","3210",.0238486
"G09C","3320",.0769836
"G09C","7220",.3684726
"G09D","2101",.453028
"G09D","2109",.2229147
"G09D","2429",.0242652
"G09D","3330",.2997921
"G09F","1729",.0279611
"G09F","1730",.0312526
"G09F","2101",.1161986
"G09F","2109",.109057
"G09F","2422",.0242845
"G09F","2429",.5997487
"G09F","3320",.0334851
"G09F","7430",.0504748
"G09F","7495",.0075376
"G09G","3000",.0409374
"G09G","3210",.7754065
"G09G","3330",.1836561
"G10B","2029",.6084787
"G10B","3120",.3915213
"G10C","2022",.1164635
"G10C","2029",.6990204
"G10C","2811",.1234737
"G10C","2893",.0339086
"G10C","2911",.0271337
"G10D","2023",.804659
"G10D","2029",.1214844
"G10D","2520",.0335111
"G10D","2913",.0403455
"G10F","2519",.0247776
"G10F","2520",.2154597
"G10F","2913",.7597627
"G10G","1912",.9270259
"G10G","2893",.072974
"G10H","1920",.0230478
"G10H","2213",.8597437
"G10H","2519",.0327019
"G10H","3140",.0845066
"G10K","2519",.2685117
"G10K","2520",.1856106
"G10K","2891",.0614608
"G10K","2899",.2215856
"G10K","2911",.1206987
"G10K","2913",.0260633
"G10K","2923",.0567302
"G10K","3140",.059339
"G10L","1513",.9219294
"G10L","2930",.0312326
"G10L","3140",.0259267
"G10L","3150",.0209114
"G11B","2926",.1569526
"G11B","3000",.4489708
"G11B","3320",.232782
"G11B","3330",.0619613
"G11B","5520",.0735008
"G11B","9211",.0258324
"G11C","3000",.0307461
"G11C","3210",.3200789
"G11C","3312",.032142
"G11C","3330",.617033
"G12B","2520",.0278874
"G12B","2610",.033137
"G12B","2695",.0384477
"G12B","2926",.0877906
"G12B","3150",.0263271
"G12B","3312",.1230253
"G12B","3313",.2641453
"G12B","3320",.3645269
"G12B","3530",.0347129
"G21B","1721",1
"G21C","1721",.0920511
"G21C","2695",.1199764
"G21C","2710",.126087
"G21C","4030",.6618854
"G21D","2695",.0212368
"G21D","2911",.0578098
"G21D","2923",.0215974
"G21D","4030",.8532321
"G21D","7513",.0461239
"G21F","2411",.1009863
"G21F","2412",.0663987
"G21F","2610",.0398903
"G21F","2694",.0933428
"G21F","2695",.0864542
"G21F","2710",.1257271
"G21F","2720",.0539397
"G21F","2731",.1225129
"G21F","4030",.0285591
"G21F","4100",.2821888
"G21G","1541",.0507141
"G21G","2411",.4122706
"G21G","2412",.1508106
"G21G","2413",.037697
"G21G","2423",.0753408
"G21G","2610",.0298718
"G21G","2710",.0609099
"G21G","2720",.1459557
"G21G","2923",.0364296
"G21H","2411",.0432331
"G21H","2610",.02333
"G21H","3140",.7529407
"G21H","3691",.1804963
"G21J","2411",.025141
"G21J","2429",.5716449
"G21J","2693",.0230298
"G21J","2927",.3801843
"G21K","2411",.2541834
"G21K","2413",.1279841
"G21K","2429",.0595578
"G21K","2610",.1093807
"G21K","2693",.0365202
"G21K","2695",.0389901
"G21K","2720",.045001
"G21K","2915",.1651211
"G21K","3150",.0250851
"G21K","3691",.0507464
"G21K","3699",.0874304
"G21Y","1721",.0454571
"G21Y","2695",.0997106
"G21Y","2710",.2158559
"G21Y","2720",.0403547
"G21Y","4030",.5595627
"G21Y","7513",.039059
"H01B","2413",.427295
"H01B","2422",.0284103
"H01B","2429",.0229373
"H01B","2610",.045852
"H01B","2892",.0301995
"H01B","3130",.4453058
"H01C","2413",.0684885
"H01C","2610",.1104341
"H01C","2693",.6269527
"H01C","2891",.0345448
"H01C","2892",.0245121
"H01C","3210",.1350677
"H01F","2429",.0302948
"H01F","2610",.0242461
"H01F","2693",.0453419
"H01F","2695",.028872
"H01F","2891",.085193
"H01F","2892",.0425144
"H01F","3110",.1025718
"H01F","3130",.0277924
"H01F","3190",.5566531
"H01F","3210",.0565204
"H01G","2411",.0218927
"H01G","2413",.0836209
"H01G","2693",.8195999
"H01G","2891",.0306559
"H01G","2892",.0442305
"H01H","3120",.9693766
"H01H","3210",.0306234
"H01J","2610",.330485
"H01J","2693",.0539034
"H01J","2891",.0261899
"H01J","3150",.022095
"H01J","3311",.1048732
"H01J","3312",.0833485
"H01J","3320",.3791049
"H01K","2610",.1358098
"H01K","3150",.8641902
"H01L","2429",.0279284
"H01L","2891",.0515805
"H01L","3210",.560837
"H01L","4510",.3596539
"H01M","2413",.0219324
"H01M","3140",.9780676
"H01P","2693",.5636107
"H01P","2695",.0352358
"H01P","2891",.0578654
"H01P","2899",.0701743
"H01P","3210",.2731138
"H01Q","2610",.0718313
"H01Q","2695",.0269273
"H01Q","2891",.0536561
"H01Q","2899",.1319555
"H01Q","3210",.5007776
"H01Q","3230",.0413126
"H01Q","3312",.0696221
"H01Q","3320",.1039175
"H01R","2891",.0251966
"H01R","2899",.0245936
"H01R","3120",.5585138
"H01R","3130",.0281331
"H01R","3210",.363563
"H01S","2610",.0221295
"H01S","3210",.0701446
"H01S","3320",.9077259
"H01T","3190",1
"H02B","2695",.1791161
"H02B","2710",.0480672
"H02B","2812",.0632002
"H02B","2891",.0392011
"H02B","2893",.0261872
"H02B","2899",.0226349
"H02B","2913",.0536127
"H02B","2926",.0275028
"H02B","3120",.4990113
"H02B","3313",.0414665
"H02G","2429",.043871
"H02G","2695",.1886825
"H02G","2710",.0557684
"H02G","2891",.0348762
"H02G","2893",.0940179
"H02G","3120",.2112356
"H02G","3130",.2453123
"H02G","3530",.0418025
"H02G","4010",.0299096
"H02G","4100",.054524
"H02H","3110",.1258783
"H02H","3120",.1630249
"H02H","3140",.069129
"H02H","3210",.0961443
"H02H","3312",.3420585
"H02H","3313",.0775731
"H02H","4010",.126192
"H02J","3140",1
"H02K","2710",.2025718
"H02K","2913",.0711863
"H02K","2926",.0502609
"H02K","3110",.675981
"H02M","3110",.0517867
"H02M","3140",.0471763
"H02M","3210",.0832563
"H02M","3312",.5014299
"H02M","3313",.0877409
"H02M","3330",.22861
"H02N","2693",.0481991
"H02N","3311",.9195604
"H02N","3320",.0322404
"H02P","3110",.9086389
"H02P","3312",.023669
"H02P","3313",.0676921
"H02S","2610",.0726478
"H02S","2693",.0312075
"H02S","2695",.032001
"H02S","2720",.0232037
"H02S","3140",.6001581
"H02S","3210",.084748
"H02S","3313",.0309527
"H02S","3320",.0224238
"H02S","4010",.1026574
"H03B","3210",.3112577
"H03B","3312",.098851
"H03B","3330",.5898913
"H03C","3210",.0302412
"H03C","3312",.6814237
"H03C","3330",.2883352
"H03D","3210",.0788588
"H03D","3230",.2016681
"H03D","3312",.2458033
"H03D","3330",.4736698
"H03F","3210",.4220177
"H03F","3230",.0334562
"H03F","3312",.4866516
"H03F","3330",.0578745
"H03G","3210",.0358844
"H03G","3230",.6666805
"H03G","3312",.2570947
"H03G","3313",.0403405
"H03H","2693",.1378057
"H03H","2893",.0778848
"H03H","3210",.178123
"H03H","3312",.0406301
"H03H","3330",.4197769
"H03H","3691",.1457796
"H03J","3230",.8631943
"H03J","3312",.0984276
"H03J","3330",.038378
"H03K","3210",.2054957
"H03K","3312",.1394567
"H03K","3330",.6550476
"H03L","3312",.1006612
"H03L","3330",.8993388
"H03M","3000",.0266678
"H03M","3312",.5368125
"H03M","3330",.4365196
"H04B","3000",.0383937
"H04B","3140",.0241206
"H04B","3210",.0322218
"H04B","3230",.2442716
"H04B","3312",.0821634
"H04B","3320",.2705076
"H04B","3330",.2523824
"H04B","6420",.0559388
"H04H","3000",.0373326
"H04H","3220",.5076383
"H04H","3230",.1758029
"H04H","3330",.0270596
"H04H","7230",.0963356
"H04H","9213",.1558309
"H04J","3320",.0745875
"H04J","3330",.9254125
"H04K","3000",.0679409
"H04K","3230",.2432503
"H04K","3312",.4542366
"H04K","3313",.0371736
"H04K","3330",.1181926
"H04K","7220",.0792061
"H04L","3000",.5259984
"H04L","3330",.2034488
"H04L","6420",.047123
"H04L","7220",.2224153
"H04L","9220",.0010146
"H04M","2211",.0015458
"H04M","3000",.1530906
"H04M","3140",.0299287
"H04M","3230",.6220071
"H04M","6420",.0331614
"H04M","7220",.0909391
"H04M","7511",.00526
"H04M","7523",.0640674
"H04N","2230",.0001669
"H04N","3000",.0593938
"H04N","3220",.0325918
"H04N","3230",.1664358
"H04N","3320",.5162374
"H04N","3330",.038801
"H04N","9211",.0823343
"H04N","9213",.104039
"H04Q","3000",.2518401
"H04Q","3313",.0362059
"H04Q","3320",.072153
"H04Q","3330",.2131489
"H04Q","6420",.0671009
"H04Q","7220",.2956671
"H04Q","7230",.0346899
"H04Q","7523",.0291941
"H04R","3230",.9498898
"H04R","3311",.0501102
"H04S","3230",.9473419
"H04S","9211",.0526582
"H04T","3000",.0605635
"H04T","6420",.9394366
"H04W","3000",.0503246
"H04W","6420",.8624316
"H04W","7220",.0421032
"H04W","7523",.0451406
"H05B","2610",.0382297
"H05B","2693",.0821309
"H05B","2914",.0913007
"H05B","2930",.5807207
"H05B","3150",.0550908
"H05B","3190",.0454005
"H05B","3210",.0297032
"H05B","3312",.0309735
"H05B","3313",.0464501
"H05C","2927",.6242929
"H05C","3140",.3757072
"H05F","2520",.1551502
"H05F","2610",.0269038
"H05F","2693",.0451127
"H05F","2695",.0280169
"H05F","2899",.0687935
"H05F","3000",.0781974
"H05F","3210",.02551
"H05F","3311",.1454436
"H05F","3313",.0296434
"H05F","3530",.3704949
"H05F","4020",.0267336
"H05G","3311",1
"H05H","2693",.2243043
"H05H","2695",.0365927
"H05H","2891",.1356823
"H05H","2892",.0422236
"H05H","2911",.0285619
"H05H","2912",.0737975
"H05H","2914",.0756582
"H05H","3311",.1931697
"H05H","3313",.060836
"H05H","3320",.0314076
"H05H","4010",.057155
"H05H","4030",.0406112
"H05K","2693",.0305705
"H05K","2891",.0224474
"H05K","2892",.0346994
"H05K","3210",.9122826
"Y02B","2610",.0228077
"Y02B","2919",.0538492
"Y02B","2930",.1790347
"Y02B","3000",.0293511
"Y02B","3140",.1515509
"Y02B","3150",.0917674
"Y02B","3210",.0274416
"Y02B","3313",.0769316
"Y02B","3330",.0363959
"Y02B","4010",.0354247
"Y02B","4030",.2683191
"Y02B","4520",.0271261
"Y02C","0140",.0560305
"Y02C","2411",.7244223
"Y02C","2412",.0923158
"Y02C","4020",.0918156
"Y02C","4030",.0354157
"Y02E","2330",.0471713
"Y02E","2411",.0225351
"Y02E","2413",.0236114
"Y02E","2610",.0404446
"Y02E","2710",.029615
"Y02E","2720",.0285558
"Y02E","2813",.0573123
"Y02E","2911",.0435206
"Y02E","2919",.0327896
"Y02E","2930",.0984067
"Y02E","3140",.3374141
"Y02E","4010",.0297206
"Y02E","4030",.2089029
"Y02T","2320",.0399061
"Y02T","2911",.2213001
"Y02T","2912",.0247283
"Y02T","2913",.1108657
"Y02T","3140",.2113047
"Y02T","3190",.0314673
"Y02T","3313",.1969761
"Y02T","3410",.0663101
"Y02T","3430",.0317157
"Y02T","3530",.0291963
"Y02T","4020",.0362296
"Y02W","0111",.0412262
"Y02W","2101",.0679549
"Y02W","2330",.0242858
"Y02W","2411",.0306745
"Y02W","2412",.0987534
"Y02W","2520",.0258574
"Y02W","2694",.1352227
"Y02W","2695",.0587682
"Y02W","2710",.2681387
"Y02W","2720",.0517608
"Y02W","2914",.1973574
"Y04S","3000",.1643341
"Y04S","3140",.1296407
"Y04S","3312",.0291577
"Y04S","3313",.286711
"Y04S","3320",.0216041
"Y04S","3330",.0309679
"Y04S","3610",.0965691
"Y04S","7220",.0550001
"Y04S","7310",.1535546
"Y04S","7413",.0324607
"Y10S","1730",.059393
"Y10S","2520",.0516074
"Y10S","2610",.0388643
"Y10S","2695",.0357419
"Y10S","2710",.0393998
"Y10S","2720",.0718263
"Y10S","2891",.0417241
"Y10S","3000",.1805798
"Y10S","3210",.0392933
"Y10S","3610",.0347832
"Y10S","3692",.0738379
"Y10S","4100",.3295546
"Y10S","9111",.0023844
"Y10S","9231",.0004488
"Y10S","9233",.000561
"Y10T","1730",.130544
"Y10T","2520",.0427937
"Y10T","2610",.0496721
"Y10T","2693",.0286338
"Y10T","2695",.0318467
"Y10T","2710",.0508936
"Y10T","2720",.0484607
"Y10T","2891",.0297273
"Y10T","2892",.0419401
"Y10T","2893",.0740998
"Y10T","2911",.043116
"Y10T","2913",.1803733
"Y10T","2922",.0553306
"Y10T","2926",.0545407
"Y10T","3592",.0266394
"Y10T","3699",.0254433
"Y10T","4100",.0859451
